index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
11,NR_026032.1,1,1405,14,1401,99.7153,13.5701,38.8,7.93,749,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Pasteurella] aerogenes,13.5701067615658,1.27889522412583,0.0942435639303887,0.06,GOO-4-MGE-L223
12,NR_026075.1,1,1468,1,1156,78.7466,0.787466,34.3,1,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,0.787465940054496,0.409240050268417,0.519692382174772,0,GOO-4-MGE-L223
13,NR_026094.1,1,1453,1,1374,94.563,0.94563,40.5,0,1017,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga gingivalis,0.945629731589814,0.226824935825226,0.239866544216924,0,GOO-4-MGE-L223
14,NR_026331.1,1,1488,4981,1389,93.3468,4613.72,40.6,13,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,4613.71908602151,1234.53478153421,0.267579095847982,19.89,GOO-4-MGE-L223
15,NR_026332.1,1,1487,16,1388,93.3423,14.1412,39.6,1.56,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,14.1412239408204,3.8686668798097,0.273573694610854,0.06,GOO-4-MGE-L223
16,NR_026539.1,1,1423,1,1150,80.8152,0.808152,38.8,60,61592,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium durum,0.808151791988756,0.393892757446934,0.487399472910424,0,GOO-4-MGE-L223
17,NR_027549.1,1,1473,122,1374,93.279,108.613,40.1,7.09,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,108.613034623218,31.6961996004822,0.291826848503381,0.49,GOO-4-MGE-L223
18,NR_028682.1,1,1538,4,1406,91.4174,3.63199,40.6,37.5,137732,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,3.63198959687906,1.1291679423016,0.310895147737176,0.02,GOO-4-MGE-L223
19,NR_028736.1,1,1544,13,1411,91.386,11.7902,39.7,60,1338,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus intermedius,11.7901554404145,3.63678284707717,0.308459279053348,0.05,GOO-4-MGE-L223
20,NR_028769.1,1,1461,24,1370,93.7714,22.3231,39.7,47,109328,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia trevisanii,22.3230663928816,5.86512286377982,0.262738226037356,0.1,GOO-4-MGE-L223
22,NR_029207.1,1,1426,1,1160,81.3464,0.813464,39,2,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.813464235624123,0.389675066326424,0.479031590156449,0,GOO-4-MGE-L223
24,NR_036922.1,1,1534,2,1400,91.2647,1.79922,37.1,7,53345,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus durans,1.79921773142112,0.579132142665022,0.321879966249327,0.01,GOO-4-MGE-L223
25,NR_037086.1,1,1479,1,1346,91.0074,0.910074,40.8,1,1559,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium tertium,0.910074374577417,0.286171939169081,0.314448958418329,0,GOO-4-MGE-L223
26,NR_040789.1,1,1517,1,1334,87.9367,0.879367,43.3,1,1351,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0.879367172050099,0.325807493387541,0.37050222448943,0,GOO-4-MGE-L223
27,NR_040823.1,1,1451,63,1379,95.0379,57.0937,37,6.52,1246,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc lactis,57.0937284631289,13.8024798603683,0.241751243646348,0.25,GOO-4-MGE-L223
28,NR_040867.1,1,1529,4893,1404,91.8247,4400.67,38.4,59.5,302911,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,4400.6690647482,1377.51267383941,0.31302346383509,19.54,GOO-4-MGE-L223
29,NR_041277.1,1,1490,17,1396,93.6913,15.6691,37.8,55.1,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,15.6691275167785,4.17835092243443,0.266661364390598,0.07,GOO-4-MGE-L223
30,NR_041342.1,1,1488,7,1395,93.75,6.13306,39.5,18.1,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,6.13306451612903,1.69131911245403,0.275770637665088,0.03,GOO-4-MGE-L223
31,NR_041343.1,1,1492,2,1392,93.2976,1.85054,39.3,60,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,1.85053619302949,0.511221870458803,0.276256077770566,0.01,GOO-4-MGE-L223
32,NR_041351.1,1,1493,1,1397,93.57,0.9357,38.5,60,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,0.935699933020764,0.245368893329347,0.262230320501586,0,GOO-4-MGE-L223
33,NR_041446.1,1,1456,1,1331,91.4148,0.914148,37.3,5,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,0.914148351648352,0.280241113608855,0.306559775668289,0,GOO-4-MGE-L223
34,NR_041590.1,1,1342,3,1203,89.6423,2.33159,40.4,30.3,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,2.33159463487332,0.972186043316718,0.416961863256962,0.01,GOO-4-MGE-L223
35,NR_042620.1,1,1415,6,1318,93.1449,5.08198,40.7,13.5,434464,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc holzapfelii,5.08197879858657,1.90556589273227,0.374965336979024,0.02,GOO-4-MGE-L223
36,NR_042695.1,1,1531,4,1391,90.8556,3.55976,38.7,1.25,501487,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc palmae,3.55976485956891,1.16351999046095,0.326853046861599,0.02,GOO-4-MGE-L223
37,NR_042864.1,1,1362,23,1362,100,22.7717,40.5,3.09,717,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus capsulatus,22.7716593245228,0.977327869665456,0.0429186057870176,0.09,GOO-4-MGE-L223
38,NR_042876.1,1,1362,21,1362,100,20.9383,39.2,7.76,985008,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,20.9383259911894,0.274858033303826,0.0131270299936816,0.08,GOO-4-MGE-L223
39,NR_042877.1,1,1360,77,1360,100,75.8926,39.1,9.14,733,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Canicola,Canicola haemoglobinophilus,75.8926470588235,4.2402401870295,0.0558715547731908,0.31,GOO-4-MGE-L223
40,NR_042879.1,1,1362,7,1362,100,6.91043,37,25.4,738,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella,Glaesserella parasuis,6.91042584434655,0.348263196781381,0.050396777944777,0.03,GOO-4-MGE-L223
41,NR_042890.1,1,1362,2,1359,99.7797,1.98311,38.4,1,47735,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia,Bibersteinia trehalosi,1.98311306901615,0.144991323532174,0.0731129887637252,0.01,GOO-4-MGE-L223
42,NR_042927.1,1,1471,2,1383,94.0177,1.86812,39.6,1,655813,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,1.86811692726037,0.484041014094382,0.259106379815443,0.01,GOO-4-MGE-L223
43,NR_042976.1,1,1482,7,1386,93.5223,6.49055,38.9,9,887327,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Kingella kingae,6.49055330634278,1.75439406798254,0.270299616254301,0.03,GOO-4-MGE-L223
44,NR_043332.1,1,1497,4,1394,93.1196,3.70407,38.6,1,479436,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,3.70407481629927,1.01785698897918,0.274793852570212,0.02,GOO-4-MGE-L223
45,NR_043438.1,1,1529,6,1320,86.3309,4.57619,34.2,23.8,28025,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,4.57619359058208,2.24415667159997,0.490398106456531,0.02,GOO-4-MGE-L223
46,NR_044091.1,1,1344,5,1310,97.4702,4.83185,37.7,40.4,423477,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella rogosae,4.83184523809524,0.805785587093415,0.166765603488381,0.02,GOO-4-MGE-L223
47,NR_044473.1,1,1399,1,1290,92.2087,0.922087,35.5,60,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,0.922087205146533,0.268130156190568,0.2907861151245,0,GOO-4-MGE-L223
48,NR_074515.1,1,1510,4,1396,92.4503,3.64238,38.3,27.2,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,3.64238410596027,1.07717059890752,0.295732291700065,0.02,GOO-4-MGE-L223
49,NR_074799.1,1,1534,2,1397,91.0691,1.06584,40.3,0.5,90370,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,1.06584093872229,0.490184188120944,0.459903696989314,0.01,GOO-4-MGE-L223
50,NR_074902.1,1,1542,1745,1409,91.3748,1565.42,40.9,1.34,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1565.42217898833,501.503178586181,0.320362893357167,6.97,GOO-4-MGE-L223
51,NR_074980.1,1,1551,1,1411,90.9736,0.909736,38.1,0,479436,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,0.909735654416506,0.286652528354127,0.315094310047662,0,GOO-4-MGE-L223
52,NR_104685.1,1,1503,4,1396,92.8809,3.28609,38.5,26.2,539,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella corrodens,3.28609447771124,1.21217178477655,0.368879164308393,0.02,GOO-4-MGE-L223
53,NR_104826.1,1,1530,16,1388,90.719,14.2902,38.4,1.44,624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,14.2901960784314,4.6343862872836,0.324305297271492,0.06,GOO-4-MGE-L223
54,NR_104901.1,1,1515,205,1381,91.1551,181.89,40.1,4.97,621,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,181.889768976898,57.1079223013472,0.313969953464511,0.82,GOO-4-MGE-L223
55,NR_104940.1,1,1478,2,683,46.2111,0.82544,44.3,0.5,565,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,Atlantibacter hermannii,0.825439783491204,0.933453871430459,1.13085641145428,0.01,GOO-4-MGE-L223
56,NR_104944.1,1,1416,22,1318,93.0791,19.8482,39,13.5,90367,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,19.8481638418079,5.76184324808821,0.290296034132464,0.09,GOO-4-MGE-L223
57,NR_108477.1,1,1380,17,1313,95.1449,15.9841,39.1,9,701526,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus porcorum,15.9840579710145,3.6607049725209,0.229022253245029,0.07,GOO-4-MGE-L223
58,NR_112143.1,1,1397,1,1171,83.8225,0.838225,40.3,60,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.838224767358626,0.368376362278923,0.439472056450602,0,GOO-4-MGE-L223
59,NR_112169.1,1,1460,1,1342,91.9178,0.919178,41,1,195103,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,0.919178082191781,0.272654825128689,0.296628945371003,0,GOO-4-MGE-L223
60,NR_112558.1,1,1110,4,1093,98.4685,3.57568,39.4,35,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,3.57567567567568,0.789438422971596,0.220780208994324,0.02,GOO-4-MGE-L223
61,NR_112938.1,1,1478,1,1358,91.8809,0.918809,41.9,25,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.918809201623816,0.273220349982306,0.297363532602244,0,GOO-4-MGE-L223
62,NR_112943.1,1,1476,2,1382,93.6314,1.81369,37.1,60,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,1.81368563685637,0.528357576746491,0.291317065101913,0.01,GOO-4-MGE-L223
63,NR_112944.1,1,1461,1,1310,89.6646,0.896646,38.5,52,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,0.896646132785763,0.304524743186451,0.3396264502255,0,GOO-4-MGE-L223
64,NR_112945.1,1,1477,3,1384,93.7035,2.76303,35.8,22,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,2.76303317535545,0.747652881726859,0.270591351705604,0.01,GOO-4-MGE-L223
65,NR_112946.1,1,1489,2,1363,91.5379,1.80255,35.5,1,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,1.8025520483546,0.572646129995737,0.317686321745027,0.01,GOO-4-MGE-L223
66,NR_112960.1,1,1406,3,1122,79.8009,2.35633,40.8,3.33,661498,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus fryi,2.35633001422475,1.20924042005889,0.513188056324419,0.01,GOO-4-MGE-L223
67,NR_113021.1,1,1476,5,1372,92.9539,4.59824,40.5,31.8,29363,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium paraputrificum,4.59823848238482,1.29477579239771,0.2815808265182,0.02,GOO-4-MGE-L223
68,NR_113031.1,1,1524,1,1404,92.126,0.92126,38.6,0,29466,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,0.921259842519685,0.269421184864547,0.292448636562371,0,GOO-4-MGE-L223
69,NR_113064.1,1,1490,3,1391,93.3557,2.74698,39.9,1,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,2.74697986577181,0.785022407912088,0.285776542337897,0.01,GOO-4-MGE-L223
70,NR_113082.1,1,1451,9,1394,96.0717,8.28119,38.2,41.9,887901,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas catoniae,8.28118538938663,1.76386651327178,0.212996863411897,0.04,GOO-4-MGE-L223
71,NR_113108.1,1,1490,1,1344,90.2013,0.902013,28,1,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella loescheii,0.902013422818792,0.29739631242347,0.329702757076615,0,GOO-4-MGE-L223
72,NR_113109.1,1,1476,6,1383,93.6992,5.60501,39.3,8.67,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella loescheii,5.6050135501355,1.45967790729209,0.260423617933413,0.02,GOO-4-MGE-L223
73,NR_113114.1,1,1489,6,1393,93.5527,5.55944,40.9,36.3,425941,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nanceiensis,5.5594358629953,1.49573540865969,0.269044458020569,0.02,GOO-4-MGE-L223
74,NR_113119.1,1,1481,3,1367,92.3025,2.73666,40,0,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,2.73666441593518,0.810946694941765,0.296326685222984,0.01,GOO-4-MGE-L223
75,NR_113141.1,1,1467,1,1355,92.3654,0.923654,40.9,14,393480,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,0.923653715064758,0.265641923856661,0.287599042286141,0,GOO-4-MGE-L223
76,NR_113160.1,1,1473,2,1370,93.0075,1.84929,40.1,37.5,157692,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,Pseudoleptotrichia goodfellowii,1.84928716904277,0.517717182640043,0.279954996339495,0.01,GOO-4-MGE-L223
77,NR_113172.1,1,1502,5500,1383,92.0772,4956.15,38.3,58.7,1437609,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium callitrichos,4956.15446071904,1527.06792071836,0.308115482037823,21.97,GOO-4-MGE-L223
78,NR_113204.1,1,1474,6,1372,93.0801,5.30529,39.4,10.2,1502,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,5.30529172320217,1.52254359043185,0.286985837889585,0.02,GOO-4-MGE-L223
79,NR_113255.1,1,1472,1343,1472,100,1255.98,38.9,7.22,935294,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc lactis,1255.98301630435,307.369031734184,0.244723875835995,5.36,GOO-4-MGE-L223
80,NR_113260.1,1,1470,66,1387,94.3537,61.4503,39.7,1.64,1305,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,61.4503401360544,15.1959713685521,0.24728864535017,0.26,GOO-4-MGE-L223
81,NR_113273.1,1,1469,1,1349,91.8312,0.918312,37.9,15,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,0.918311776718856,0.27398240412467,0.298354448968969,0,GOO-4-MGE-L223
82,NR_113313.1,1,1429,174,1380,96.571,164.245,38.2,47,1437610,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium reuteri,164.244926522043,32.9721922107975,0.200750141322461,0.69,GOO-4-MGE-L223
83,NR_113384.1,1,1469,4,1367,93.0565,3.67393,38.1,60,856,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,3.67392784206944,1.03705575051058,0.282274392718186,0.02,GOO-4-MGE-L223
84,NR_113411.1,1,1493,35,1400,93.7709,32.223,37.8,45.4,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,32.2230408573342,8.50731932913657,0.264013547535823,0.14,GOO-4-MGE-L223
85,NR_113564.1,1,1477,5,1378,93.2972,4.63778,38.7,37,1019,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena,4.63777928232905,1.25566788608278,0.27074765952471,0.02,GOO-4-MGE-L223
86,NR_113901.1,1,1426,126,1399,98.1066,121.994,40.9,0,1351,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,121.993688639551,17.1140025401948,0.140285966684397,0.5,GOO-4-MGE-L223
87,NR_113902.1,1,1426,110,1399,98.1066,106.344,41,0,1351,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,106.344319775596,14.9043250284779,0.140151585528296,0.44,GOO-4-MGE-L223
88,NR_114042.1,1,1467,3,1381,94.1377,2.7955,38.5,1,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,2.79550102249489,0.720320105981229,0.257671201042298,0.01,GOO-4-MGE-L223
89,NR_114079.1,1,1467,11,1264,86.1622,7.95774,40.1,0,564,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,7.95773687798228,4.37883565529325,0.550261427643926,0.04,GOO-4-MGE-L223
91,NR_114413.1,1,1460,6,1403,96.0959,5.6863,37.5,1,655813,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,5.68630136986301,1.18371576860085,0.208169720809112,0.02,GOO-4-MGE-L223
92,NR_114742.1,1,1533,7,1407,91.7808,6.37247,37.7,18.6,1352,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,6.37247227658187,1.92352454901084,0.301849025860745,0.03,GOO-4-MGE-L223
93,NR_114782.1,1,1556,5,1419,91.1954,4.47622,41.3,1,1351,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,4.47622107969152,1.42511243533384,0.318374005653906,0.02,GOO-4-MGE-L223
