index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
53,NR_112946.1,1,1489,97,1489,100,93.822,38.4,9.97,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,93.8220282068502,15.3295307962116,0.1633894628926,1.19,CHA-55-MGE-S150
54,NR_112947.1,1,1465,7,1457,99.4539,6.8942,36.7,53.4,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,6.89419795221843,0.673767181514887,0.0977295961306247,0.09,CHA-55-MGE-S150
55,NR_113015.1,1,1490,1,1415,94.9664,0.949664,35.3,2,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0.949664429530201,0.218709863000699,0.230302258566107,0.01,CHA-55-MGE-S150
56,NR_113064.1,1,1490,47,1467,98.4564,44.8289,38.5,1,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,44.8288590604027,8.66398949344432,0.193268124039704,0.58,CHA-55-MGE-S150
57,NR_113073.1,1,1481,6,1454,98.1769,5.78866,38.2,0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,5.78865631330182,0.846634604032689,0.146257535118676,0.07,CHA-55-MGE-S150
58,NR_113077.1,1,1480,88,1480,100,85.677,38.2,52.2,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,85.677027027027,11.540551395717,0.13469831757907,1.08,CHA-55-MGE-S150
59,NR_113094.1,1,1494,17,1453,97.2557,16.0375,37,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,16.0374832663989,3.45091899163973,0.215178337792561,0.21,CHA-55-MGE-S150
60,NR_113097.1,1,1480,10,1442,97.4324,9.55473,37,3.8,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella buccae,9.55472972972973,1.82269645703949,0.190763790143445,0.12,CHA-55-MGE-S150
62,NR_113152.1,1,1488,1,1447,97.2446,0.972446,40.8,53,28117,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,0.97244623655914,0.163745451122256,0.168385094174096,0.01,CHA-55-MGE-S150
63,NR_113153.1,1,1486,2,1446,97.3082,1.92665,37.7,0,328814,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,1.92664872139973,0.349125613538547,0.181208753656403,0.02,CHA-55-MGE-S150
64,NR_113164.1,1,1466,16,1437,98.0218,15.3513,33.7,0.938,147206,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,15.3512960436562,2.64460072504191,0.17227214676345,0.2,CHA-55-MGE-S150
65,NR_113165.1,1,1466,607,1466,100,584.065,35.8,16,147207,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,584.065484311051,96.2812423067999,0.164846656570317,7.44,CHA-55-MGE-S150
66,NR_113195.1,1,1490,17,1449,97.2483,16.206,36.6,1.59,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,16.2060402684564,3.10459544105862,0.191570265754642,0.21,CHA-55-MGE-S150
67,NR_113231.1,1,1491,58,1472,98.7257,55.7505,38.5,22.1,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,55.7505030181087,9.2959970862377,0.166742837875709,0.71,CHA-55-MGE-S150
68,NR_113260.1,1,1470,4,1470,100,3.94422,41.1,19.5,1305,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,3.94421768707483,0.229578965178967,0.0582064640933221,0.05,CHA-55-MGE-S150
69,NR_113273.1,1,1469,23,1449,98.6385,22.1212,35,0.261,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,22.1211708645337,3.71502138812765,0.167939636237061,0.28,CHA-55-MGE-S150
70,NR_113274.1,1,1478,35,1476,99.8647,33.7537,38.1,0.343,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,33.7537212449256,5.78574547775363,0.171410596057566,0.43,CHA-55-MGE-S150
71,NR_113384.1,1,1469,29,1449,98.6385,28.1191,38.3,60,856,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,28.1191286589517,4.57931557335336,0.162854106501467,0.36,CHA-55-MGE-S150
72,NR_113410.1,1,1390,6,1374,98.8489,5.88705,38.7,1.83,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,5.88705035971223,0.686843819443173,0.116670280951486,0.07,CHA-55-MGE-S150
73,NR_113411.1,1,1493,833,1493,100,804.82,37.9,44.8,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,804.819825853985,129.638268988354,0.161077380084165,10.22,CHA-55-MGE-S150
74,NR_114789.1,1,1505,6,1371,91.0963,5.45316,39.8,1.17,1535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,5.4531561461794,1.70943632388457,0.313476503892564,0.07,CHA-55-MGE-S150
75,NR_115211.1,1,1485,1,1439,96.9024,0.969024,32.7,1,253257,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,0.969023569023569,0.173312200137105,0.17885240945351,0.01,CHA-55-MGE-S150
76,NR_115736.1,1,1420,1,1405,98.9437,0.989437,34.3,7,888807,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.98943661971831,0.102270039038672,0.103361889989263,0.01,CHA-55-MGE-S150
77,NR_116181.1,1,1435,1,1404,97.8397,0.978397,33.4,5,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,0.978397212543554,0.145433305319893,0.148644439554164,0.01,CHA-55-MGE-S150
78,NR_116860.1,1,1455,4,1428,98.1443,3.87835,36.9,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,3.87835051546392,0.597719209952085,0.154116861683552,0.05,CHA-55-MGE-S150
79,NR_117734.1,1,1482,26,1451,97.9082,24.8576,38.2,34.3,850,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum,24.857624831309,4.96992703904198,0.199935716818052,0.32,CHA-55-MGE-S150
80,NR_118128.1,1,1310,2,1298,99.084,1.94427,38.5,1,1531,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,1.94427480916031,0.266448304665952,0.13704251241162,0.02,CHA-55-MGE-S150
81,NR_118316.1,1,1490,5,1450,97.3154,4.80738,39.9,56,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,4.80738255033557,0.850756701832414,0.176968795997528,0.06,CHA-55-MGE-S150
82,NR_125570.1,1,1395,157,1366,97.9211,145.488,38.1,1.16,796943,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium parvum,145.488172043011,37.4708356686805,0.257552453525933,1.93,CHA-55-MGE-S150
83,NR_125571.1,1,1436,8,1424,99.1643,7.56685,37.1,17.5,796944,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,7.56685236768802,1.21161112328916,0.160120888371363,0.1,CHA-55-MGE-S150
84,NR_133027.1,1,1519,659,1512,99.5392,633.647,38.9,1.2,1232428,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,633.647136273864,109.785522326092,0.173259715133696,8.08,CHA-55-MGE-S150
85,NR_133752.1,1,1397,3,1389,99.4273,2.9549,37.3,1,1179782,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella parahaemolysans,2.95490336435218,0.278348218291781,0.0941987550759733,0.04,CHA-55-MGE-S150
86,NR_133762.1,1,1409,2,1342,95.2449,1.84457,39.3,1,1096246,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella effluvii,1.84457061745919,0.475956695968435,0.258031159915169,0.02,CHA-55-MGE-S150
87,NR_134080.1,1,1566,83,1508,96.2963,77.1047,38.9,0.916,879612,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,77.1047254150703,18.1231997018336,0.23504655005608,1.02,CHA-55-MGE-S150
88,NR_144727.1,1,1478,2,1433,96.9553,1.92084,37.7,0.5,1673717,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Anaeromassilibacillus,Anaeromassilibacillus senegalensis,1.92083897158322,0.365893754326494,0.190486427930454,0.02,CHA-55-MGE-S150
89,NR_144744.1,1,1491,12,1464,98.1891,11.5312,39.3,2.5,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,11.5311871227364,2.05058508573057,0.17782948658316,0.15,CHA-55-MGE-S150
90,NR_144750.1,1,1493,333,1493,100,314.508,37.2,41.5,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,314.50770261219,66.8537736548211,0.212566411250209,4.08,CHA-55-MGE-S150
92,NR_147381.1,1,1497,10,1480,98.8644,9.64596,37.8,60,1852381,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,9.64595858383434,1.55134021096445,0.160827998325054,0.12,CHA-55-MGE-S150
