index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
11,NR_025904.1,1,1536,3,1477,96.1589,2.73828,16.9,1,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,2.73828125,0.670839360713678,0.244985558263483,0.02,GIN-7-DRS-S87
12,NR_025981.1,1,1477,2,1433,97.021,1.83277,18.9,6.5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.83276912660799,0.446071359051409,0.243386552389705,0.02,GIN-7-DRS-S87
13,NR_026075.1,1,1468,1,1151,78.406,0.78406,17.3,2,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,0.784059945504087,0.411613118997201,0.524976593125882,0.01,GIN-7-DRS-S87
14,NR_026100.1,1,1499,2,1443,96.2642,1.83789,17.7,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,1.83789192795197,0.459005526938292,0.24974565694392,0.02,GIN-7-DRS-S87
15,NR_026331.1,1,1488,4301,1488,100,4087.71,19.1,6.39,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,4087.71102150538,536.329887579959,0.131205431293537,32.85,GIN-7-DRS-S87
16,NR_026332.1,1,1487,29,1466,98.5878,26.7774,17.5,3.21,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,26.7774041694687,3.97242520790069,0.148349899144817,0.22,GIN-7-DRS-S87
17,NR_026409.1,1,1495,1,1426,95.3846,0.953846,20.3,0,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.953846153846154,0.209888388481594,0.220044278246833,0.01,GIN-7-DRS-S87
18,NR_026476.1,1,1463,21,1434,98.0178,19.7546,18.9,13.8,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,19.7546138072454,3.41447253306723,0.172844306974753,0.16,GIN-7-DRS-S87
19,NR_026493.1,1,1488,1,1389,93.3468,0.933468,16.1,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.933467741935484,0.24929396800282,0.267062220581855,0.01,GIN-7-DRS-S87
20,NR_027549.1,1,1473,249,1465,99.4569,230.755,18.3,3.85,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,230.754921928038,36.0175882346271,0.156085893785873,1.9,GIN-7-DRS-S87
21,NR_027557.1,1,1482,1,1399,94.3995,0.943995,19.1,1,536231,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia intestinalis,0.943994601889339,0.2300097639897,0.243655804312177,0.01,GIN-7-DRS-S87
22,NR_027579.1,1,1402,1,1250,89.1583,0.891583,14.1,1,471875,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.891583452211127,0.311016712161039,0.348836344359822,0.01,GIN-7-DRS-S87
23,NR_028664.1,1,1520,1,1440,94.7368,0.947368,20.5,0,28037,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,0.947368421052632,0.223370367453018,0.235779832311519,0.01,GIN-7-DRS-S87
24,NR_028785.1,1,1529,1,1306,85.4153,0.854153,16.7,1,29347,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,[Clostridium] scindens,0.854153041203401,0.353068197315663,0.413354727178904,0.01,GIN-7-DRS-S87
25,NR_029097.1,1,1374,142,1322,96.2154,129.729,19.3,1.53,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,129.728529839884,28.6850154337975,0.221115705768051,1.08,GIN-7-DRS-S87
26,NR_029171.1,1,1484,2,1449,97.6415,1.92049,20.6,50,714,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans,1.92048517520216,0.347049261539581,0.180709159342013,0.02,GIN-7-DRS-S87
27,NR_029207.1,1,1426,4,1395,97.8261,3.56452,18.6,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,3.56451612903226,0.842954085502875,0.236484856566417,0.03,GIN-7-DRS-S87
28,NR_029356.1,1,1550,1,1348,86.9677,0.869677,15.8,34,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,0.869677419354839,0.336766646961846,0.387231678628236,0.01,GIN-7-DRS-S87
29,NR_036934.1,1,1481,1,1408,95.0709,0.950709,21.1,0,33033,Bacteria,unclassified Bacteria kingdom,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,0.950708980418636,0.216548096477934,0.227775377048168,0.01,GIN-7-DRS-S87
30,NR_040877.1,1,1494,19,1459,97.6573,17.4913,17.2,0.789,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,17.4912985274431,3.11182379666622,0.177906962812618,0.15,GIN-7-DRS-S87
31,NR_041277.1,1,1490,6,1453,97.5168,5.59933,18.8,40.7,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,5.5993288590604,1.06403420545053,0.190028882430935,0.05,GIN-7-DRS-S87
32,NR_041342.1,1,1488,137,1488,100,129.021,18.9,8.39,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,129.020833333333,21.3913223355184,0.165797428080879,1.05,GIN-7-DRS-S87
33,NR_041343.1,1,1492,76,1491,99.933,71.1702,19.5,47.7,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,71.1702412868633,12.2189602838348,0.171686368668954,0.58,GIN-7-DRS-S87
34,NR_041351.1,1,1493,5,1436,96.1822,4.51641,19.5,1.2,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,4.51640991292699,1.07145761418273,0.237236573924783,0.04,GIN-7-DRS-S87
35,NR_041446.1,1,1456,4,1438,98.7637,3.78365,19.1,3.5,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,3.78365384615385,0.613060017657164,0.162028568834422,0.03,GIN-7-DRS-S87
36,NR_041461.1,1,1492,2,1383,92.6944,1.74263,16.3,1,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,1.7426273458445,0.58092233424103,0.333360047187545,0.02,GIN-7-DRS-S87
37,NR_041464.1,1,1492,3,1456,97.5871,2.78753,18,6.67,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,2.78753351206434,0.575400087283279,0.206419074351203,0.02,GIN-7-DRS-S87
38,NR_041508.1,1,1461,1,1335,91.3758,0.913758,22,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.913757700205339,0.280817629878535,0.307321765732239,0.01,GIN-7-DRS-S87
39,NR_041590.1,1,1342,529,1316,98.0626,488.265,19.9,8.33,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,488.264530551416,105.663604115332,0.216406471295389,4.04,GIN-7-DRS-S87
40,NR_041810.1,1,1364,1,1318,96.6276,0.966276,20.7,1,115545,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Pasteurella multocida,0.966275659824047,0.180584931134437,0.186887591856883,0.01,GIN-7-DRS-S87
41,NR_042832.1,1,1456,3,1445,99.2445,2.76854,18.1,10.7,301302,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia faecis,2.76854395604396,0.528889982769667,0.191035429152229,0.02,GIN-7-DRS-S87
43,NR_042877.1,1,1360,6,1360,100,5.68971,20.6,5.5,733,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Canicola,Canicola haemoglobinophilus,5.68970588235294,0.561884694029,0.0987546115119462,0.05,GIN-7-DRS-S87
44,NR_042879.1,1,1362,1,1342,98.5316,0.985316,20.4,3,738,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella,Glaesserella parasuis,0.985315712187959,0.120329923156614,0.122123215603062,0.01,GIN-7-DRS-S87
45,NR_043601.1,1,1339,1,1212,90.5153,0.905153,23.4,1,204,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter showae,0.905153099327857,0.293112827690685,0.323826795608769,0.01,GIN-7-DRS-S87
46,NR_043656.1,1,1540,1,1401,90.974,0.90974,21.6,1,349094,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,0.90974025974026,0.286646601709383,0.315086200308672,0.01,GIN-7-DRS-S87
47,NR_043657.1,1,1553,236,1518,97.7463,214.676,18.4,10.3,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,214.676110753381,47.9683105479313,0.223445032517089,1.8,GIN-7-DRS-S87
48,NR_044473.1,1,1399,14,1398,99.9285,12.9407,18.1,2.86,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,12.9406719085061,1.39846527579886,0.108067439286489,0.11,GIN-7-DRS-S87
49,NR_074376.1,1,1497,10,1449,96.7936,9.35671,19.9,0.1,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,9.35671342685371,1.81819293664149,0.194319613489849,0.08,GIN-7-DRS-S87
50,NR_074515.1,1,1510,4,1450,96.0265,3.71921,19.6,18.5,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,3.71920529801325,0.836122454955211,0.224812127311675,0.03,GIN-7-DRS-S87
51,NR_074902.1,1,1542,2163,1505,97.6005,1985.62,19.1,0.735,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1985.61802853437,459.210628198533,0.231268361587896,16.52,GIN-7-DRS-S87
52,NR_074910.1,1,1544,1,1346,87.1762,0.871762,14.8,1,90371,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,0.871761658031088,0.334463333581046,0.383663734806193,0.01,GIN-7-DRS-S87
53,NR_102893.1,1,1537,2,1445,94.0143,1.81132,17,7,43305,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,1.81132075471698,0.522465994499934,0.288444767796839,0.02,GIN-7-DRS-S87
54,NR_102980.1,1,1552,236,1526,98.3247,217.577,19.2,1.91,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,217.576675257732,47.1296063093381,0.216611483071475,1.8,GIN-7-DRS-S87
55,NR_104700.1,1,1493,2,1423,95.3115,1.7783,15.2,1,1532,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia coccoides,1.77829872739451,0.516235652104484,0.290297487228623,0.02,GIN-7-DRS-S87
56,NR_104735.1,1,1511,5,1437,95.1026,4.4004,17.6,4.8,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,4.40039708802118,1.31943188701363,0.299843823323445,0.04,GIN-7-DRS-S87
57,NR_104826.1,1,1530,107,1487,97.1895,98.0444,18.4,0.785,624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,98.0444444444445,21.1768685857615,0.215992539972635,0.82,GIN-7-DRS-S87
58,NR_104851.1,1,1449,1,1274,87.9227,0.879227,16.9,1,40545,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,0.879227053140097,0.325975728576858,0.370752614370382,0.01,GIN-7-DRS-S87
60,NR_104901.1,1,1515,904,1484,97.9538,839.176,18.9,3.01,621,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,839.176237623762,159.50662443757,0.190075239605489,6.91,GIN-7-DRS-S87
62,NR_104940.1,1,1478,2,1386,93.7754,1.50338,17.5,14,565,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Atlantibacter,Atlantibacter hermannii,1.50338294993234,0.612155743969601,0.407185503864568,0.02,GIN-7-DRS-S87
63,NR_104944.1,1,1416,1,1346,95.0565,0.950565,17.2,1,90367,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,0.950564971751412,0.216851136874295,0.228128684854384,0.01,GIN-7-DRS-S87
64,NR_112558.1,1,1110,1,848,76.3964,0.763964,19,1,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.763963963963964,0.424835998228664,0.556094290134218,0.01,GIN-7-DRS-S87
65,NR_112899.1,1,1491,2,1420,95.2381,1.78471,15.4,0,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,1.78470824949698,0.514156211141507,0.288089782341972,0.02,GIN-7-DRS-S87
66,NR_112901.1,1,1469,22,1447,98.5024,20.6481,18.8,0,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,20.6480599046971,3.29344230883746,0.159503717251821,0.17,GIN-7-DRS-S87
67,NR_112938.1,1,1478,1,1139,77.0636,0.770636,17.7,0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.77063599458728,0.420566083808187,0.545738956864355,0.01,GIN-7-DRS-S87
68,NR_112946.1,1,1489,11,1450,97.3808,10.2821,18.9,3.45,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,10.2820685023506,1.9263194104589,0.187347459318962,0.08,GIN-7-DRS-S87
69,NR_113015.1,1,1490,2,1432,96.1074,1.8,16.1,1,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,1.8,0.487864826207117,0.27103601455951,0.02,GIN-7-DRS-S87
70,NR_113064.1,1,1490,15,1453,97.5168,13.9409,18.8,0.933,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,13.9409395973154,2.72722299325007,0.195626914112392,0.11,GIN-7-DRS-S87
71,NR_113073.1,1,1481,1,1379,93.1128,0.931128,24.5,0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.931127616475355,0.253322538876886,0.272059956545807,0.01,GIN-7-DRS-S87
72,NR_113125.1,1,1486,1,1020,68.6406,0.686406,16.5,0,28112,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,0.686406460296097,0.464109451344102,0.676143769311113,0.01,GIN-7-DRS-S87
73,NR_113165.1,1,1466,2,1423,97.0668,1.8895,19,0.5,147207,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,1.88949522510232,0.39631254814018,0.209745196957943,0.02,GIN-7-DRS-S87
74,NR_113195.1,1,1490,16,1450,97.3154,14.5664,18.8,1.81,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,14.5664429530201,2.95567457407125,0.202909837604413,0.12,GIN-7-DRS-S87
75,NR_113208.1,1,1489,1,1399,93.9557,0.939557,17.3,1,871327,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides chinchillae,0.939556749496306,0.238386302465988,0.253722090330133,0.01,GIN-7-DRS-S87
76,NR_113231.1,1,1491,17,1457,97.7197,15.7975,18.3,8.65,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,15.7974513749162,2.81138986325946,0.177964773971294,0.13,GIN-7-DRS-S87
77,NR_113270.1,1,1493,2,1428,95.6463,1.79236,17.6,1,1121114,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia producta,1.79236436704622,0.501761611059135,0.279943978068494,0.02,GIN-7-DRS-S87
78,NR_113273.1,1,1469,4,1426,97.0728,3.7386,18.8,0,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,3.73859768550034,0.763445113216282,0.204206276641427,0.03,GIN-7-DRS-S87
79,NR_113274.1,1,1478,27,1454,98.3762,25.3133,19.2,0.185,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,25.3132611637348,4.39270337944844,0.17353368066781,0.21,GIN-7-DRS-S87
80,NR_113410.1,1,1390,3,1374,98.8489,2.85971,19.2,3,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,2.85971223021583,0.448695320816953,0.156902263128444,0.02,GIN-7-DRS-S87
81,NR_113411.1,1,1493,889,1493,100,834.981,19.2,31.6,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,834.981245813798,137.85587987414,0.165100570300571,6.79,GIN-7-DRS-S87
82,NR_114042.1,1,1467,13,1467,100,12.1575,18.1,0.615,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,12.1574642126789,1.06942684821238,0.087964630576258,0.1,GIN-7-DRS-S87
83,NR_114079.1,1,1467,7,1218,83.0266,5.23517,18.4,0,564,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,5.23517382413088,2.60729706296376,0.498034478042687,0.05,GIN-7-DRS-S87
84,NR_114338.1,1,1487,2,1443,97.041,1.83995,18.5,0,33033,Bacteria,unclassified Bacteria kingdom,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,1.8399462004035,0.440166366822651,0.23922784629579,0.02,GIN-7-DRS-S87
86,NR_114807.1,1,1456,2,1351,92.7885,1.78984,17.5,0.5,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,1.78983516483517,0.557171033381636,0.311297400078151,0.02,GIN-7-DRS-S87
87,NR_115138.1,1,1468,4,1460,99.455,3.84264,18.4,10.8,115545,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Pasteurella multocida,3.84264305177112,0.495824793251283,0.129032227706592,0.03,GIN-7-DRS-S87
88,NR_115211.1,1,1485,1,1272,85.6566,0.856566,16.8,1,253257,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,0.856565656565657,0.350633316933407,0.40934785821235,0.01,GIN-7-DRS-S87
89,NR_115735.1,1,1464,1,1339,91.4617,0.914617,16.5,1,760570,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.914617486338798,0.279545556653905,0.305642042525256,0.01,GIN-7-DRS-S87
90,NR_116167.1,1,1506,6,1462,97.0784,5.54914,19.9,32.8,985008,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,5.54913678618858,1.13853197948951,0.205172808557042,0.05,GIN-7-DRS-S87
91,NR_117141.1,1,1523,1,1388,91.1359,0.911359,18.4,1,290055,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena fissicatena,0.911359159553513,0.28431798948656,0.311971396244979,0.01,GIN-7-DRS-S87
92,NR_117373.1,1,1327,1,1209,91.1078,0.911078,18,1,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0.911077618688772,0.284738983707167,0.312529885342772,0.01,GIN-7-DRS-S87
93,NR_117694.1,1,1514,1,1410,93.1308,0.931308,17.1,0,33053,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria perflava,0.931307793923382,0.253013575741707,0.271675569980812,0.01,GIN-7-DRS-S87
