index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
12,NR_041464.1,1,1492,1,1025,68.6997,0.686997,18.4,1,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.686997319034853,0.463870911636154,0.675215024547456,0.08,MAR-36-MGE-S28
13,NR_041590.1,1,1342,2,1283,95.6036,1.8301,17.1,1,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1.8301043219076,0.478675609983982,0.261556461155742,0.16,MAR-36-MGE-S28
14,NR_043656.1,1,1540,1,1344,87.2727,0.872727,13.3,1,349094,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,0.872727272727273,0.333386492305577,0.382005355766807,0.08,MAR-36-MGE-S28
15,NR_043657.1,1,1553,8,1486,95.6858,7.37218,18.6,10.8,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,7.37218287186092,1.7071103387902,0.231561040801919,0.66,MAR-36-MGE-S28
16,NR_074902.1,1,1542,1,1422,92.2179,0.922179,20.4,1,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.922178988326848,0.267976626145695,0.290590687423812,0.08,MAR-36-MGE-S28
17,NR_102980.1,1,1552,16,1487,95.8119,14.5702,19.4,1.88,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,14.5702319587629,3.29491184202866,0.226139971645889,1.31,MAR-36-MGE-S28
18,NR_112946.1,1,1489,3,1438,96.5749,2.82606,19.4,0.667,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,2.82605775688381,0.603500629745124,0.213548583101352,0.25,MAR-36-MGE-S28
19,NR_113064.1,1,1490,3,1439,96.5772,2.77047,17,1.67,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,2.77046979865772,0.640842225763605,0.231311753000914,0.25,MAR-36-MGE-S28
20,NR_113094.1,1,1494,1,1376,92.1017,0.921017,19,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,0.921017402945114,0.269801908861173,0.292938991161768,0.08,MAR-36-MGE-S28
21,NR_113097.1,1,1480,1,1369,92.5,0.925,21.2,1,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella buccae,0.925,0.263480372501847,0.284843645947943,0.08,MAR-36-MGE-S28
23,NR_113195.1,1,1490,1,1413,94.8322,0.948322,20.6,5,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0.948322147651007,0.221450140636358,0.233517841152281,0.08,MAR-36-MGE-S28
24,NR_113231.1,1,1491,2,1447,97.049,1.85446,16.7,1,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,1.85446009389671,0.428371224865,0.230995116193025,0.16,MAR-36-MGE-S28
25,NR_113273.1,1,1469,1,1317,89.6528,0.896528,16.7,1,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,0.896528250510551,0.304677761249492,0.339841785326882,0.08,MAR-36-MGE-S28
26,NR_113411.1,1,1493,43,1486,99.5311,40.3637,20.4,37.7,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,40.3636972538513,6.70458170296765,0.166104251074966,3.52,MAR-36-MGE-S28
27,NR_116860.1,1,1455,1,1397,96.0137,0.960137,19.4,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,0.960137457044674,0.195703458173289,0.203828583852638,0.08,MAR-36-MGE-S28
28,NR_117867.1,1,1372,1,1269,92.4927,0.924927,20.2,1,871664,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia stercoris,0.924927113702624,0.263604998009276,0.285000833151085,0.08,MAR-36-MGE-S28
29,NR_118316.1,1,1490,1,1411,94.698,0.94698,20.1,60,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,0.946979865771812,0.224148878071279,0.236698673512549,0.08,MAR-36-MGE-S28
30,NR_125570.1,1,1395,8,1363,97.7061,7.12545,18.4,1.5,796943,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium parvum,7.12544802867384,1.794109322307,0.251788984368034,0.66,MAR-36-MGE-S28
31,NR_133027.1,1,1519,3,1476,97.1692,2.79197,20.3,1,1232428,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,2.79196840026333,0.591029792036391,0.211689284155454,0.25,MAR-36-MGE-S28
32,NR_134080.1,1,1566,7,1486,94.8914,6.42912,19.8,2.29,879612,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,6.42911877394636,1.59384442578796,0.247910247396102,0.57,MAR-36-MGE-S28
33,NR_144744.1,1,1491,2,1438,96.4453,1.88531,21.9,5.5,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,1.88531187122736,0.415624645111524,0.220454054023935,0.16,MAR-36-MGE-S28
34,NR_144750.1,1,1493,8,1445,96.785,7.35968,19.9,44.8,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,7.3596784996651,1.68056479193533,0.228347582304282,0.66,MAR-36-MGE-S28
35,NR_145844.1,1,1489,1,1419,95.2989,0.952989,22,18,1411144,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caecigallinarum,0.952988582941572,0.211734390580532,0.222179356993948,0.08,MAR-36-MGE-S28
36,NR_147373.1,1,1532,1,1330,86.8146,0.868146,15.5,1,1852379,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,0.868146214099217,0.33844221382966,0.389844715478977,0.08,MAR-36-MGE-S28
37,NR_147381.1,1,1497,3,1456,97.2612,2.86373,20.4,60,1852381,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,2.86372745490982,0.538740113251965,0.188125483913737,0.25,MAR-36-MGE-S28
38,NR_163613.1,1,1478,1,1356,91.7456,0.917456,17.7,22,2003188,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,0.91745602165088,0.27528484004027,0.300052355147138,0.08,MAR-36-MGE-S28
39,NR_179270.1,1,1482,88,1482,100,85.247,19.7,59.7,2654621,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,85.246963562753,4.17248076933223,0.0489457992983026,7.21,MAR-36-MGE-S28
40,NR_179604.1,1,1455,4,1455,100,3.89622,20.3,39.8,1944635,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella seckii,3.89621993127148,0.322611005411975,0.0828010253791538,0.33,MAR-36-MGE-S28
41,NR_179646.1,1,1556,1,1381,88.7532,0.887532,15.5,1,2045301,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,'Megasphaera vaginalis' Bordigoni et al. 2020,0.887532133676093,0.316042778041157,0.356091645642317,0.08,MAR-36-MGE-S28
42,NR_180452.1,1,1484,1,1387,93.4636,0.934636,18.5,1,2518605,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella hominis,0.934636118598383,0.247250154520368,0.264541621707445,0.08,MAR-36-MGE-S28
43,NR_180797.1,1,1468,1,1405,95.7084,0.957084,18.8,21,2605778,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium porci,0.95708446866485,0.202735756584469,0.211826399050534,0.08,MAR-36-MGE-S28
44,NR_180820.1,1,1475,1,1082,73.3559,0.733559,17.6,10,2606632,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Porcincola,Porcincola intestinalis,0.733559322033898,0.442247262842946,0.602878662378322,0.08,MAR-36-MGE-S28
45,NR_180822.1,1,1501,1,1036,69.0207,0.690207,17.3,1,2606636,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Bilifractor,Bilifractor porci,0.69020652898068,0.462562454144314,0.670179771882834,0.08,MAR-36-MGE-S28
46,NR_181398.1,1,1390,4,1330,95.6835,3.69424,18.9,5,2763667,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Wansuia,Wansuia hejianensis,3.69424460431655,0.89517302357784,0.242315579897409,0.33,MAR-36-MGE-S28
