index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
10,NR_026100.1,1,1499,19,1449,96.6644,18.0307,39.8,1.74,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,18.0306871247498,3.52509489047081,0.195505299719393,0.16,OPH-57-MGE-S172
11,NR_026312.1,1,1482,11,1450,97.8408,9.3448,34.5,12.9,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,9.34480431848853,3.03288358577607,0.324552926140526,0.1,OPH-57-MGE-S172
12,NR_026330.1,1,1474,3,1443,97.8969,2.91248,35.1,8,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,2.91248303934871,0.458539190017676,0.157439265335675,0.03,OPH-57-MGE-S172
13,NR_026331.1,1,1488,89,1488,100,86.7574,40.1,13.7,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,86.7573924731183,10.7652526623481,0.124084557586072,0.77,OPH-57-MGE-S172
14,NR_026409.1,1,1495,3,1453,97.1906,2.87358,34.8,6,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,2.87357859531773,0.530909624885332,0.184755560801576,0.03,OPH-57-MGE-S172
15,NR_026493.1,1,1488,3,1453,97.6478,2.88239,31.9,3.67,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.88239247311828,0.501791466368291,0.174088529250645,0.03,OPH-57-MGE-S172
16,NR_026494.1,1,1499,2,1437,95.8639,1.7952,37,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,1.79519679786524,0.495726339931508,0.276140387795366,0.02,OPH-57-MGE-S172
17,NR_027196.1,1,1342,2,1339,99.7765,1.98957,39.6,1,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,1.98956780923994,0.121677160312871,0.0611575839475177,0.02,OPH-57-MGE-S172
18,NR_027549.1,1,1473,2,1249,84.7929,1.66938,38.5,18.5,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1.6693822131704,0.725126084339026,0.434367922826916,0.02,OPH-57-MGE-S172
19,NR_028862.1,1,1537,6,1493,97.1373,5.76968,35.9,59.3,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,5.76968119713728,1.02140730370866,0.177030111163759,0.05,OPH-57-MGE-S172
20,NR_029097.1,1,1374,185,1322,96.2154,173.419,37.6,3.11,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,173.419213973799,36.5841628397511,0.210957955588926,1.6,OPH-57-MGE-S172
21,NR_029171.1,1,1484,1,1293,87.1294,0.871294,37.4,46,714,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans,0.871293800539084,0.334987359895757,0.384471184907427,0.01,OPH-57-MGE-S172
22,NR_029207.1,1,1426,3,1392,97.6157,2.80365,38.9,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,2.80364656381487,0.624090095760845,0.222599418848165,0.03,OPH-57-MGE-S172
23,NR_029356.1,1,1550,53,1463,94.3871,48.9452,38.4,14.5,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,48.9451612903226,12.6673774855969,0.258807554243395,0.46,OPH-57-MGE-S172
24,NR_036800.1,1,1481,80,1463,98.7846,76.9021,38.5,58.4,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,76.9020931802836,11.3614094193465,0.147738623872196,0.69,OPH-57-MGE-S172
25,NR_037088.1,1,1453,2,1439,99.0365,1.94769,32.2,2.5,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,1.94769442532691,0.262464449022305,0.134756482130533,0.02,OPH-57-MGE-S172
26,NR_040866.1,1,1425,27,1425,100,26.3095,36.3,10.9,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,26.3094736842105,2.99678222859222,0.113905061901361,0.23,OPH-57-MGE-S172
27,NR_041277.1,1,1490,937,1490,100,897.399,37.7,57.8,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,897.39932885906,145.984587996097,0.162675169572167,8.1,OPH-57-MGE-S172
28,NR_041278.1,1,1490,3,1436,96.3758,2.55839,37,1,470145,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,2.55838926174497,0.689273146828608,0.269416838608244,0.03,OPH-57-MGE-S172
29,NR_041313.1,1,1485,4,1466,98.7205,3.8936,41,38.8,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,3.89360269360269,0.574144873096253,0.147458515487364,0.03,OPH-57-MGE-S172
30,NR_041342.1,1,1488,78,1465,98.4543,74.8192,38.4,48.7,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,74.8192204301075,12.4093585282445,0.165857896632814,0.67,OPH-57-MGE-S172
31,NR_041343.1,1,1492,509,1492,100,485.793,37.9,55.9,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,485.792895442359,82.9969939767874,0.170848513338613,4.4,OPH-57-MGE-S172
32,NR_041351.1,1,1493,48,1486,99.5311,44.7287,36.3,23.2,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,44.7287340924313,7.95375108815176,0.177821958290066,0.41,OPH-57-MGE-S172
33,NR_041446.1,1,1456,26,1445,99.2445,24.6635,35,1.88,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,24.6634615384615,3.43732255687937,0.139369023748715,0.22,OPH-57-MGE-S172
34,NR_041461.1,1,1492,1,1415,94.8391,0.948391,38.8,1,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.948391420911528,0.221309648918323,0.233352647481369,0.01,OPH-57-MGE-S172
35,NR_041508.1,1,1461,10,1385,94.7981,9.11157,35.8,0.9,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,9.11156741957563,2.36075424890117,0.259094197539408,0.09,OPH-57-MGE-S172
36,NR_041590.1,1,1342,1583,1310,97.6155,1489.25,38.2,13.8,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1489.24888226528,325.2598122556,0.218405275390136,13.69,OPH-57-MGE-S172
37,NR_041668.1,1,1484,32,1455,98.0458,30.4535,37.8,0.0312,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,30.4535040431267,4.74556909275844,0.155829985476811,0.28,OPH-57-MGE-S172
38,NR_042152.1,1,1456,5,1430,98.2143,4.06593,35.9,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,4.06593406593407,1.50272840741103,0.369589959660551,0.04,OPH-57-MGE-S172
39,NR_042349.1,1,1513,42,1483,98.0172,40.1447,40.5,39.7,299767,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii,40.1447455386649,7.46788984839224,0.186024092273785,0.36,OPH-57-MGE-S172
40,NR_042499.1,1,1368,4,1368,100,3.97295,34.5,1,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,3.97295321637427,0.166726012612092,0.0419652594762358,0.03,OPH-57-MGE-S172
41,NR_042745.1,1,1493,17,1459,97.7227,16.3563,36.4,0.0588,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,16.3563295378433,2.76860422604982,0.169268063451777,0.15,OPH-57-MGE-S172
42,NR_042825.1,1,1427,2,1414,99.089,1.96356,36.7,47.5,883106,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,Paraeggerthella hongkongensis,1.9635599159075,0.231018714182157,0.117652999692341,0.02,OPH-57-MGE-S172
43,NR_042842.1,1,1506,1,1208,80.2125,0.802125,33.6,1,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.802124833997344,0.39852985692993,0.496842685874565,0.01,OPH-57-MGE-S172
44,NR_042877.1,1,1360,1,1342,98.6765,0.986765,37.2,26,733,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Canicola,Canicola haemoglobinophilus,0.986764705882353,0.114322925101398,0.115856317539419,0.01,OPH-57-MGE-S172
45,NR_043016.1,1,1419,47,1418,99.9295,45.2121,37.2,15.4,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,45.2121212121212,2.91694522998273,0.064516885113559,0.41,OPH-57-MGE-S172
46,NR_043142.1,1,1465,33,1448,98.8396,31.7406,39,21.3,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,31.740614334471,3.71246547398887,0.116962621922445,0.29,OPH-57-MGE-S172
47,NR_043224.1,1,1455,39,1452,99.7938,37.7203,36.3,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,37.7202749140893,5.41059330104838,0.143439922253255,0.34,OPH-57-MGE-S172
48,NR_043657.1,1,1553,68,1511,97.2956,62.7721,38.2,12.3,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,62.7720540888603,14.0825371486627,0.224344054899453,0.59,OPH-57-MGE-S172
49,NR_043681.1,1,1420,1,996,70.1408,0.701408,40.4,26,358743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,0.701408450704225,0.457801517149093,0.652688909991678,0.01,OPH-57-MGE-S172
50,NR_044054.1,1,1438,1,1358,94.4367,0.944367,31.6,1,1121115,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia wexlerae,0.944367176634214,0.229291022698847,0.242798593991857,0.01,OPH-57-MGE-S172
51,NR_044270.1,1,1454,1,1400,96.2861,0.962861,25,1,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa,0.962861072902338,0.189167222542554,0.196463672554909,0.01,OPH-57-MGE-S172
52,NR_044473.1,1,1399,27,1398,99.9285,24.6576,35.9,6.22,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,24.6576125804146,3.92499386530038,0.159179801065493,0.23,OPH-57-MGE-S172
53,NR_044650.1,1,1377,1,888,64.488,0.64488,33.3,1,39029,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,0.644880174291939,0.478723476122351,0.742344849797835,0.01,OPH-57-MGE-S172
54,NR_044657.2,1,1470,34,1440,97.9592,31.9721,39.1,42.4,2153,Bacteria,unclassified Bacteria kingdom,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,Asteroleplasma anaerobium,31.9721088435374,6.36670716709364,0.199133163165762,0.29,OPH-57-MGE-S172
55,NR_044688.3,1,1456,1,1406,96.5659,0.965659,36.6,1,852,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium perfoetens,0.965659340659341,0.182165226599667,0.188643364103211,0.01,OPH-57-MGE-S172
56,NR_074376.1,1,1497,298,1472,98.33,284.768,37.6,51.4,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,284.76753507014,52.0069996201947,0.182629665307125,2.58,OPH-57-MGE-S172
57,NR_074515.1,1,1510,170,1479,97.947,161.472,38,30.4,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,161.471523178808,32.8184987545355,0.203246356437683,1.47,OPH-57-MGE-S172
59,NR_074902.1,1,1542,44,1486,96.3684,41.0233,40.2,0.636,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,41.0233463035019,9.48988188706361,0.231328810108636,0.38,OPH-57-MGE-S172
60,NR_102980.1,1,1552,317,1507,97.1005,297.773,38.5,2.05,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,297.773195876289,65.4294752002711,0.219729230522999,2.74,OPH-57-MGE-S172
61,NR_104684.1,1,1493,1,1431,95.8473,0.958473,40.2,6,887325,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum saburreum,0.958472873409243,0.199572798021262,0.208219557963483,0.01,OPH-57-MGE-S172
62,NR_104700.1,1,1493,1,1214,81.3128,0.813128,44.4,8,1532,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia coccoides,0.813127930341594,0.389939409403867,0.479554809093882,0.01,OPH-57-MGE-S172
63,NR_104735.1,1,1511,1,1349,89.2786,0.892786,40.6,1,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,0.892786234281933,0.309487260170319,0.346653261762307,0.01,OPH-57-MGE-S172
64,NR_104803.1,1,1521,38,1488,97.8304,35.7416,38.2,4.68,39482,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,35.741617357002,7.71837586974397,0.215949261407218,0.33,OPH-57-MGE-S172
65,NR_104826.1,1,1530,2,1464,95.6863,1.90458,39.1,4,624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,1.90457516339869,0.41557950733533,0.218200633570026,0.02,OPH-57-MGE-S172
66,NR_104899.1,1,1480,4,1453,98.1757,3.84865,36.1,3.75,384636,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella xylanolytica,3.84864864864865,0.644368803061746,0.167427287312392,0.03,OPH-57-MGE-S172
67,NR_104901.1,1,1515,9,1464,96.6337,8.12607,40,0.667,621,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,8.12607260726073,1.76096679418065,0.216705766646388,0.08,OPH-57-MGE-S172
68,NR_104944.1,1,1416,1,1365,96.3983,0.963983,37.4,7,90367,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,0.963983050847458,0.186398136892258,0.193362462886034,0.01,OPH-57-MGE-S172
69,NR_111998.1,1,1449,48,1449,100,47.4403,40.3,3.77,549,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans,47.440303657695,1.38287830047194,0.0291498619075057,0.41,OPH-57-MGE-S172
70,NR_112143.1,1,1397,5,1397,100,4.8418,35.4,6.4,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,4.84180386542591,0.460501979639093,0.0951095898219711,0.04,OPH-57-MGE-S172
71,NR_112789.1,1,1468,1,1279,87.1253,0.871253,37.8,0,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,0.87125340599455,0.335033388372639,0.384541840602841,0.01,OPH-57-MGE-S172
72,NR_112899.1,1,1491,12,1438,96.4453,11.3394,36.1,0.0833,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,11.3393695506372,2.45636811171563,0.216622987790147,0.1,OPH-57-MGE-S172
73,NR_112901.1,1,1469,58,1458,99.2512,55.8972,38.3,0,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,55.8972089857046,8.49087820198242,0.151901648687932,0.5,OPH-57-MGE-S172
74,NR_112935.1,1,1488,3,1469,98.7231,2.91599,40.5,60,28111,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,2.91599462365591,0.426508421640561,0.146265160498077,0.03,OPH-57-MGE-S172
75,NR_112938.1,1,1478,28,1459,98.7145,27.3539,37.6,0.964,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,27.3538565629229,3.58775592318951,0.131160880914049,0.24,OPH-57-MGE-S172
76,NR_112940.1,1,1459,3,1456,99.7944,2.94722,31.5,26,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,2.94722412611378,0.265708486506583,0.0901555073983965,0.03,OPH-57-MGE-S172
77,NR_112942.1,1,1473,66,1454,98.7101,64.0842,38.2,12.3,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,64.0841819416158,8.77370861917958,0.136909114751171,0.57,OPH-57-MGE-S172
78,NR_112943.1,1,1476,43,1476,100,41.2561,36.7,58.5,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,41.2560975609756,5.54495923916802,0.134403386819916,0.37,OPH-57-MGE-S172
79,NR_112945.1,1,1477,154,1477,100,148.74,37.7,38.1,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,148.740013540961,20.1576134553825,0.13552246618447,1.33,OPH-57-MGE-S172
80,NR_112946.1,1,1489,211,1473,98.9255,201.294,37.2,2.88,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,201.294157152451,36.6821859798124,0.182231747303181,1.82,OPH-57-MGE-S172
81,NR_112947.1,1,1465,37,1457,99.4539,36.3993,38.8,45.5,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,36.3993174061433,3.58345081622821,0.098448297154699,0.32,OPH-57-MGE-S172
82,NR_113015.1,1,1490,14,1448,97.1812,13.2745,35.1,4.07,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,13.2744966442953,2.67650660829246,0.201627728720146,0.12,OPH-57-MGE-S172
83,NR_113064.1,1,1490,772,1490,100,734.868,37.8,0.99,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,734.867785234899,142.82158334804,0.194350039854295,6.67,OPH-57-MGE-S172
84,NR_113067.1,1,1475,2,1456,98.7119,1.93898,30.9,53,1077285,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecis,1.93898305084746,0.28829315061143,0.148682656346804,0.02,OPH-57-MGE-S172
85,NR_113073.1,1,1481,25,1462,98.7171,23.607,37.9,0.36,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,23.6070222822417,3.91577604129555,0.165873357278151,0.22,OPH-57-MGE-S172
86,NR_113077.1,1,1480,12,1461,98.7162,11.3824,36.1,54.2,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,11.3824324324324,1.62792219041372,0.143020588971406,0.1,OPH-57-MGE-S172
87,NR_113094.1,1,1494,31,1490,99.7323,27.8815,34.7,1.1,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,27.8815261044177,6.34506892096873,0.227572511533484,0.27,OPH-57-MGE-S172
88,NR_113097.1,1,1480,47,1477,99.7973,43.6628,35.2,6.4,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella buccae,43.6628378378378,8.23442681943799,0.188591196248406,0.41,OPH-57-MGE-S172
89,NR_113110.1,1,1405,1,1320,93.9502,0.939502,25.5,1,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa,0.939501779359431,0.238492492498848,0.253849963606728,0.01,OPH-57-MGE-S172
90,NR_113164.1,1,1466,1,1413,96.3847,0.963847,38.3,1,147206,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,0.963847203274216,0.186733921729814,0.19373809572251,0.01,OPH-57-MGE-S172
