index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
12,NR_028740.1,1,1533,2,1358,88.5845,1.65362,36.3,1,100134,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna xylanovorans,1.65362035225049,0.674542881211675,0.407918831123274,0.02,HER-44-DRS-L137
13,NR_028862.1,1,1537,8,1431,93.1034,7.38126,37.2,60,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,7.38126219908914,2.02725253308501,0.274648492142059,0.07,HER-44-DRS-L137
14,NR_029097.1,1,1374,197,1282,93.3042,179.579,38.3,1.2,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,179.578602620087,49.4625227694259,0.275436616878391,1.76,HER-44-DRS-L137
15,NR_029137.1,1,1514,15,1379,91.0832,13.4207,38.5,4.53,78257,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,13.4207397622193,4.28025090000538,0.318928090093418,0.13,HER-44-DRS-L137
16,NR_029207.1,1,1426,8,1414,99.1585,7.8338,40,4.88,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,7.83380084151473,0.85331584388834,0.108927436521777,0.07,HER-44-DRS-L137
17,NR_029356.1,1,1550,22,1378,88.9032,19.391,38.5,45,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,19.3909677419355,6.87052036337253,0.354315496514088,0.2,HER-44-DRS-L137
18,NR_036800.1,1,1481,5,1366,92.235,4.59419,40.3,42.4,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,4.59419311276165,1.3399047114087,0.291651804467414,0.04,HER-44-DRS-L137
19,NR_036853.1,1,1514,22,1373,90.6869,19.7688,39.5,9.41,1683,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium angulatum,19.7688243064729,6.40488332508677,0.323989086340841,0.2,HER-44-DRS-L137
20,NR_036856.1,1,1517,1,1353,89.1892,0.891892,35.7,2,78448,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,0.891891891891892,0.310619296155242,0.348270119931635,0.01,HER-44-DRS-L137
21,NR_036928.1,1,1431,1,1126,78.6862,0.786862,38.3,1,154046,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella hathewayi,0.786862334032145,0.409667280893688,0.520633995522974,0.01,HER-44-DRS-L137
22,NR_040866.1,1,1425,4,1391,97.614,3.69895,38.6,1.75,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,3.69894736842105,0.751332347022959,0.203120583287368,0.04,HER-44-DRS-L137
23,NR_041277.1,1,1490,3890,1398,93.8255,3586.63,38.5,57.2,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,3586.6255033557,942.34121265517,0.262737554220116,34.67,HER-44-DRS-L137
24,NR_041313.1,1,1485,9,1397,94.0741,8.37912,37.1,57.9,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,8.37912457912458,2.133602432727,0.254633095925388,0.08,HER-44-DRS-L137
25,NR_041342.1,1,1488,69,1395,93.75,63.869,38.3,43,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,63.8689516129032,16.7616192536114,0.262437676372085,0.61,HER-44-DRS-L137
26,NR_041343.1,1,1492,78,1401,93.9008,71.4759,38.5,52.2,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,71.4758713136729,18.8660094380759,0.263949345301187,0.7,HER-44-DRS-L137
27,NR_041351.1,1,1493,29,1400,93.7709,26.1862,37.6,27.7,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,26.186202277294,7.04258569338,0.2689426140837,0.26,HER-44-DRS-L137
28,NR_041446.1,1,1456,9,1372,94.2308,8.36264,37.7,11.7,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,8.36263736263736,2.18657689958976,0.261469773801141,0.08,HER-44-DRS-L137
29,NR_041461.1,1,1492,3,1391,93.2306,2.74062,40.1,1.33,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,2.74061662198391,0.778060423924894,0.283899768279761,0.03,HER-44-DRS-L137
30,NR_041590.1,1,1342,186,1204,89.7168,163.643,39.1,8.84,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,163.643070044709,56.3735413114486,0.344490856203361,1.66,HER-44-DRS-L137
31,NR_042152.1,1,1456,1,1030,70.7418,0.707418,38.5,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.707417582417583,0.455104602688482,0.643332331567407,0.01,HER-44-DRS-L137
32,NR_042745.1,1,1493,16,1397,93.57,14.7147,39.2,4.12,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,14.7146684527796,3.94707350449955,0.268240736593283,0.14,HER-44-DRS-L137
33,NR_042842.1,1,1506,1,1114,73.9708,0.739708,37.5,1,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.739707835325365,0.438939730874935,0.593396081416205,0.01,HER-44-DRS-L137
34,NR_043016.1,1,1419,238,1373,96.7583,227.267,38.9,3.45,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,227.267089499648,41.8138612628539,0.18398555353928,2.12,HER-44-DRS-L137
35,NR_043142.1,1,1465,3,1358,92.6962,2.55836,38.9,17.3,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,2.55836177474403,0.895976155189958,0.35021479918711,0.03,HER-44-DRS-L137
36,NR_043224.1,1,1455,3,1366,93.8832,2.51134,29.7,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,2.51134020618557,0.829959515178238,0.330484700214651,0.03,HER-44-DRS-L137
37,NR_043657.1,1,1553,6,1428,91.9511,5.03542,37.5,4,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,5.03541532517708,1.76102055643968,0.349726972397804,0.05,HER-44-DRS-L137
38,NR_043681.1,1,1420,2,1145,80.6338,1.60282,36.6,1,358743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,1.60281690140845,0.791956005459753,0.49410260446083,0.02,HER-44-DRS-L137
39,NR_044270.1,1,1454,1,1070,73.5901,0.735901,22.8,0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa,0.735900962861073,0.44100396139963,0.599270803621554,0.01,HER-44-DRS-L137
40,NR_044473.1,1,1399,29,1364,97.4982,26.456,37.6,4.86,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,26.4560400285919,4.89014120624288,0.184840255796331,0.26,HER-44-DRS-L137
41,NR_044490.1,1,1482,3,1387,93.5897,2.79825,41,44.3,501571,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Butyricicoccus,Butyricicoccus pullicaecorum,2.79824561403509,0.739853918550405,0.264399206002339,0.03,HER-44-DRS-L137
42,NR_044688.3,1,1456,42,1374,94.3681,38.3159,38.7,5.62,852,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium perfoetens,38.3159340659341,9.77705675111636,0.255169474252983,0.37,HER-44-DRS-L137
43,NR_044771.1,1,1488,1,1154,77.5538,0.775538,37.8,0,1681,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum,0.775537634408602,0.41736803816547,0.538166066542652,0.01,HER-44-DRS-L137
44,NR_074376.1,1,1497,94,1397,93.32,85.4061,38.7,42.7,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,85.4061456245825,23.5472994162735,0.275709660517637,0.84,HER-44-DRS-L137
45,NR_074515.1,1,1510,446,1399,92.649,405.189,38.5,28.8,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,405.188741721854,117.038226491651,0.288848663450755,3.98,HER-44-DRS-L137
46,NR_074902.1,1,1542,3,1401,90.856,2.72179,40.2,2.33,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,2.72178988326848,0.865987135189777,0.318168254101176,0.03,HER-44-DRS-L137
47,NR_102861.1,1,1512,8,1392,92.0635,7.29101,39,0,717959,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,7.29100529100529,2.17621424787458,0.298479312662043,0.07,HER-44-DRS-L137
48,NR_102980.1,1,1552,40,1422,91.6237,35.8853,39.4,2.62,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,35.8853092783505,11.2959594931729,0.314779493902474,0.36,HER-44-DRS-L137
49,NR_104735.1,1,1511,2,1360,90.0066,1.78293,38.5,1,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,1.78292521508934,0.608330399154903,0.341197933601729,0.02,HER-44-DRS-L137
50,NR_104803.1,1,1521,2,1383,90.927,1.80736,40.4,1,39482,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,1.80736357659435,0.580696908862047,0.321295015779983,0.02,HER-44-DRS-L137
51,NR_104851.1,1,1449,2,1162,80.1932,1.59627,40.9,0,40545,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,1.59627329192547,0.798314815122752,0.500111615699467,0.02,HER-44-DRS-L137
52,NR_112143.1,1,1397,9,1363,97.5662,8.40659,38.1,14.2,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,8.40658554044381,1.51899609931476,0.18069120833981,0.08,HER-44-DRS-L137
53,NR_112779.1,1,1515,4,1382,91.2211,3.60462,36.6,3,1150460,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium catenulatum,3.6046204620462,1.14248092022654,0.316949019253472,0.04,HER-44-DRS-L137
54,NR_112899.1,1,1491,34,1356,90.9457,29.8437,37.5,3.03,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,29.8437290409121,9.59811883367381,0.321612584691275,0.3,HER-44-DRS-L137
55,NR_112901.1,1,1469,18,1353,92.1035,16.1797,40.3,3.11,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,16.1797140912185,4.87098926610007,0.301055336246255,0.16,HER-44-DRS-L137
56,NR_112935.1,1,1488,5,1395,93.75,4.58199,37.5,60,28111,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,4.58198924731183,1.26299494398536,0.275643367065154,0.04,HER-44-DRS-L137
57,NR_112938.1,1,1478,38,1385,93.7077,35.2023,38.4,5.32,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,35.202300405954,9.15763227931663,0.260143006954391,0.34,HER-44-DRS-L137
58,NR_112940.1,1,1459,2,1383,94.791,1.88554,35.7,36,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,1.88553803975326,0.453522150098729,0.240526651033822,0.02,HER-44-DRS-L137
59,NR_112942.1,1,1473,108,1380,93.6864,98.5927,38.9,12.7,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,98.5926680244399,25.9164313437811,0.262863678030873,0.96,HER-44-DRS-L137
60,NR_112943.1,1,1476,55,1383,93.6992,50.418,38.9,54.7,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,50.4180216802168,13.1588748327225,0.260995461428148,0.49,HER-44-DRS-L137
61,NR_112945.1,1,1477,126,1386,93.8389,116.478,38.6,18.9,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,116.477995937712,30.3784901846638,0.260808832948234,1.12,HER-44-DRS-L137
62,NR_112946.1,1,1489,297,1396,93.7542,273.631,38.4,8.28,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,273.631296171928,71.7073680134634,0.26205835741979,2.65,HER-44-DRS-L137
63,NR_112947.1,1,1465,16,1383,94.4027,14.9932,39.1,21.7,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,14.9931740614334,3.67255473652461,0.244948449306103,0.14,HER-44-DRS-L137
64,NR_113015.1,1,1490,2,1386,93.0201,1.81745,36,0.5,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,1.81744966442953,0.53760301071407,0.295800770296885,0.02,HER-44-DRS-L137
65,NR_113064.1,1,1490,159,1399,93.8926,145.201,39.2,0.994,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,145.20067114094,41.2381818496221,0.284008204132845,1.42,HER-44-DRS-L137
66,NR_113067.1,1,1475,6,1382,93.6949,5.59729,39.1,43.5,1077285,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecis,5.59728813559322,1.46158153790867,0.261123155089061,0.05,HER-44-DRS-L137
67,NR_113071.1,1,1493,2,1373,91.9625,1.55794,38,1,1236498,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,1.55793703951775,0.63848768102566,0.409828937132979,0.02,HER-44-DRS-L137
68,NR_113072.1,1,1488,5,1385,93.078,4.61828,40.2,16.4,1236512,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides rodentium,4.61827956989247,1.27338457223084,0.275727043579669,0.04,HER-44-DRS-L137
69,NR_113073.1,1,1481,7,1388,93.7205,6.4659,40,6,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,6.46590141796084,1.72472638284466,0.266741830930758,0.06,HER-44-DRS-L137
70,NR_113077.1,1,1480,24,1387,93.7162,22.2108,37.9,53.8,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,22.2108108108108,5.79549071795927,0.260931073940731,0.21,HER-44-DRS-L137
71,NR_113094.1,1,1494,6,1384,92.6372,5.25837,35.5,8.67,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,5.25836680053548,1.63646295241817,0.311211259026571,0.05,HER-44-DRS-L137
72,NR_113097.1,1,1480,4,1150,77.7027,2.875,35.9,30.2,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella buccae,2.875,1.64780572024847,0.573149815738597,0.04,HER-44-DRS-L137
73,NR_113101.1,1,1492,1,1352,90.6166,0.906166,29.5,1,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.906166219839142,0.29169509771651,0.321900211385379,0.01,HER-44-DRS-L137
74,NR_113118.1,1,1481,1,1365,92.1675,0.921675,35.4,0,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,0.921674544226874,0.268773801121191,0.291614651619402,0.01,HER-44-DRS-L137
75,NR_113119.1,1,1481,2,1357,91.6273,1.81229,39.9,2.5,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,1.81228899392303,0.565814612647589,0.312209925980283,0.02,HER-44-DRS-L137
76,NR_113122.1,1,1491,1,1142,76.5929,0.765929,37.7,1,185294,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella paludivivens,0.765928906773977,0.42355889780384,0.553000277255277,0.01,HER-44-DRS-L137
77,NR_113152.1,1,1488,1,1385,93.078,0.93078,38.8,60,28117,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,0.930779569892473,0.25391394273523,0.272797073494601,0.01,HER-44-DRS-L137
78,NR_113153.1,1,1486,4,1392,93.6743,3.72073,39.3,0,328814,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,3.7207267833109,0.986474733950773,0.265129581235458,0.04,HER-44-DRS-L137
79,NR_113164.1,1,1466,4,1364,93.0423,3.64939,37.5,5,147206,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,3.6493860845839,1.04433608005592,0.286167606235885,0.04,HER-44-DRS-L137
80,NR_113165.1,1,1466,39,1364,93.0423,35.3458,37.6,14.1,147207,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,35.3458390177353,9.87746287144616,0.279451928315805,0.35,HER-44-DRS-L137
81,NR_113172.1,1,1502,26,1373,91.4115,23.3742,38.2,13.3,1437609,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium callitrichos,23.3741677762983,7.39319769957472,0.316297793800878,0.23,HER-44-DRS-L137
82,NR_113195.1,1,1490,33,1397,93.7584,29.7772,38.2,1.45,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,29.7771812080537,8.45793225159166,0.284040728788126,0.29,HER-44-DRS-L137
83,NR_113231.1,1,1491,15,1389,93.159,13.7116,39.2,19.3,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,13.7116029510396,3.81079262738839,0.277924662856393,0.13,HER-44-DRS-L137
84,NR_113273.1,1,1469,17,1365,92.9204,14.4037,37.8,2.41,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,14.4036759700477,4.71876797683291,0.327608590101968,0.15,HER-44-DRS-L137
85,NR_113274.1,1,1478,35,1374,92.9635,31.864,39.1,9.89,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,31.8640054127199,9.04197932088099,0.283767819009706,0.31,HER-44-DRS-L137
86,NR_113307.1,1,1178,1,1094,92.8693,0.928693,36.2,1,1122219,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,0.928692699490662,0.257446758124204,0.27721415088694,0.01,HER-44-DRS-L137
87,NR_113313.1,1,1429,16,1376,96.2911,14.2435,38.4,48.5,1437610,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium reuteri,14.2435269419174,3.44008873739579,0.241519446091117,0.14,HER-44-DRS-L137
88,NR_113379.1,1,1469,5,1153,78.4888,3.81416,37.6,0.8,134605,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium equinum,3.8141592920354,2.02643723792298,0.531293289757069,0.04,HER-44-DRS-L137
89,NR_113384.1,1,1469,1,1336,90.9462,0.909462,39.3,1,856,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,0.909462219196732,0.287048395639979,0.315624321253839,0.01,HER-44-DRS-L137
