index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
19,NR_028796.1,1,1491,2,1463,98.1221,1.92689,22.2,58.5,135083,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas noxia,1.92689470154259,0.324638696916535,0.168477653011679,0.03,FRA-45-DRS-S57
20,NR_028812.1,1,1408,1,1322,93.892,0.93892,14.7,1,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.938920454545455,0.239561253621301,0.255145419893186,0.01,FRA-45-DRS-S57
22,NR_028862.1,1,1537,56,1521,98.959,52.7027,19.7,59.6,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,52.7026675341575,9.17555626234066,0.174100414488391,0.74,FRA-45-DRS-S57
23,NR_029097.1,1,1374,246,1323,96.2882,225.977,19.8,1.78,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,225.977438136827,49.8545320220084,0.220617298935047,3.23,FRA-45-DRS-S57
24,NR_029207.1,1,1426,3,1394,97.756,2.67041,16,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,2.67040673211781,0.634168146441986,0.237479983410261,0.04,FRA-45-DRS-S57
25,NR_029356.1,1,1550,2,1453,93.7419,1.83871,21.4,47,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,1.83870967741935,0.510495031432619,0.277637648673881,0.03,FRA-45-DRS-S57
26,NR_036800.1,1,1481,6,1451,97.9743,5.74207,20.3,57.5,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,5.74206617150574,0.919558236150614,0.160144137786813,0.08,FRA-45-DRS-S57
27,NR_040877.1,1,1494,15,1494,100,13.656,19.2,1,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,13.6559571619813,2.22558375000905,0.162975302544531,0.2,FRA-45-DRS-S57
28,NR_041277.1,1,1490,6,1447,97.1141,5.21879,16.9,6.83,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,5.21879194630873,1.26763552161114,0.242898267386908,0.08,FRA-45-DRS-S57
29,NR_041342.1,1,1488,162,1488,100,152.78,19.8,8.23,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,152.780241935484,25.1655866463072,0.164717546768476,2.13,FRA-45-DRS-S57
30,NR_041343.1,1,1492,55,1458,97.7212,51.8405,20.1,50.9,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,51.8404825737265,9.08031216326059,0.17515871211937,0.72,FRA-45-DRS-S57
31,NR_041351.1,1,1493,14,1470,98.4595,12.4943,18.4,3.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,12.4943067649029,2.73753592745184,0.219102666435381,0.18,FRA-45-DRS-S57
32,NR_041446.1,1,1456,35,1451,99.6566,32.8008,18.9,4.69,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,32.8008241758242,4.4946886571142,0.137029747576496,0.46,FRA-45-DRS-S57
33,NR_041461.1,1,1492,4,1449,97.118,3.31635,17.1,3.5,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,3.31635388739946,0.904078605829204,0.272612223099671,0.05,FRA-45-DRS-S57
34,NR_041508.1,1,1461,4,1384,94.7296,3.64339,18.4,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,3.64339493497604,0.97052759311007,0.266380013814355,0.05,FRA-45-DRS-S57
35,NR_041541.1,1,1467,6,1449,98.773,5.57669,15.8,5.83,407975,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella pleuritidis,5.57668711656442,0.94894308241361,0.170162510927853,0.08,FRA-45-DRS-S57
36,NR_041590.1,1,1342,742,1309,97.541,688.466,20.4,13.1,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,688.466467958271,149.388757070417,0.216987702412649,9.75,FRA-45-DRS-S57
37,NR_041668.1,1,1484,1,1325,89.2857,0.892857,19.7,0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.892857142857143,0.309399049596075,0.346526935547604,0.01,FRA-45-DRS-S57
38,NR_042152.1,1,1456,3,1215,83.4478,2.23008,18.1,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,2.23008241758242,1.11654917270058,0.500676192008636,0.04,FRA-45-DRS-S57
39,NR_042745.1,1,1493,6,1452,97.2539,5.34092,19,0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,5.34092431346283,1.10065466883659,0.206079435737776,0.08,FRA-45-DRS-S57
40,NR_042825.1,1,1427,1,1367,95.7954,0.957954,20.3,6,883106,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,Paraeggerthella hongkongensis,0.957953749124036,0.200765060107723,0.20957698666695,0.01,FRA-45-DRS-S57
41,NR_042832.1,1,1456,2,1424,97.8022,1.74107,17,1,301302,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia faecis,1.74107142857143,0.485801091033246,0.279024216388326,0.03,FRA-45-DRS-S57
42,NR_043656.1,1,1540,2,1476,95.8442,1.68247,18.9,1,349094,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,1.68246753246753,0.54773834915962,0.325556564147362,0.03,FRA-45-DRS-S57
43,NR_043657.1,1,1553,325,1537,98.9697,296.803,19,10.2,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,296.802962009015,65.8704489731312,0.221933260124036,4.27,FRA-45-DRS-S57
45,NR_044270.1,1,1454,10,1454,100,9.43398,19.6,1.4,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa,9.43397524071527,1.19564523642647,0.126738220730778,0.13,FRA-45-DRS-S57
46,NR_044473.1,1,1399,39,1398,99.9285,36.0693,18.6,3,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,36.0693352394568,3.99787805678449,0.110838695258546,0.51,FRA-45-DRS-S57
47,NR_044490.1,1,1482,2,1439,97.0985,1.84885,15.9,39.5,501571,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Butyricicoccus,Butyricicoccus pullicaecorum,1.84885290148448,0.431806851822166,0.233553924963668,0.03,FRA-45-DRS-S57
48,NR_074376.1,1,1497,11,1478,98.7308,10.2999,19.4,1.27,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,10.2999331997328,1.88937537306581,0.183435691904762,0.14,FRA-45-DRS-S57
49,NR_074515.1,1,1510,32,1453,96.2252,29.9715,19.9,18.1,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,29.9715231788079,6.18490088875884,0.20635924480248,0.42,FRA-45-DRS-S57
50,NR_074902.1,1,1542,47,1504,97.5357,43.4092,19.7,1.45,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,43.4092088197147,10.0507082033657,0.231534010331952,0.62,FRA-45-DRS-S57
51,NR_074980.1,1,1551,1,1410,90.9091,0.909091,14.8,0,479436,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,0.909090909090909,0.287572507750787,0.316329758525865,0.01,FRA-45-DRS-S57
52,NR_102852.1,1,1519,1,1417,93.2851,0.932851,17.4,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.93285055957867,0.2503630526925,0.268384952039455,0.01,FRA-45-DRS-S57
53,NR_102893.1,1,1537,4,1461,95.0553,3.49317,15.6,1,43305,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,3.49316851008458,1.03712915980215,0.296902126767722,0.05,FRA-45-DRS-S57
54,NR_102980.1,1,1552,495,1527,98.3892,458.521,20.1,1.87,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,458.521262886598,100.007715041929,0.218109220087931,6.5,FRA-45-DRS-S57
55,NR_104700.1,1,1493,5,1449,97.0529,4.45546,17.8,1,1532,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia coccoides,4.45545880776959,1.09907590074616,0.246680745612451,0.07,FRA-45-DRS-S57
56,NR_104735.1,1,1511,6,1442,95.4335,5.45665,21,1,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,5.45665122435473,1.40267262756828,0.257057409370002,0.08,FRA-45-DRS-S57
57,NR_104803.1,1,1521,6,1464,96.2525,5.57265,19.8,1.83,39482,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,5.57264957264957,1.26340762638562,0.226715785716439,0.08,FRA-45-DRS-S57
58,NR_104826.1,1,1530,5,1464,95.6863,4.59804,17.1,1.2,624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,4.59803921568627,1.08071692094152,0.235038648051248,0.07,FRA-45-DRS-S57
59,NR_104899.1,1,1480,1,1382,93.3784,0.933784,18.5,6,384636,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella xylanolytica,0.933783783783784,0.248743714094301,0.266382559232681,0.01,FRA-45-DRS-S57
60,NR_112143.1,1,1397,2,1397,100,1.94631,22.2,2.5,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,1.94631352899069,0.22547866098042,0.115849095031131,0.03,FRA-45-DRS-S57
61,NR_112789.1,1,1468,1,1396,95.0954,0.950954,20.7,1,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,0.950953678474115,0.216038360428521,0.227180740049477,0.01,FRA-45-DRS-S57
62,NR_112899.1,1,1491,7,1429,95.8417,6.44802,18.9,0.429,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,6.44802146210597,1.50183817198827,0.232914573999846,0.09,FRA-45-DRS-S57
63,NR_112901.1,1,1469,19,1439,97.9578,17.7862,19.6,0,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,17.786249149081,2.95871711567362,0.166348570228282,0.25,FRA-45-DRS-S57
64,NR_112938.1,1,1478,3,1452,98.2409,2.83085,20,0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,2.83085250338295,0.503012674534019,0.177689467724971,0.04,FRA-45-DRS-S57
66,NR_112942.1,1,1473,1,1402,95.1799,0.951799,19.7,1,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,0.951799049558724,0.214263355892798,0.225114067924459,0.01,FRA-45-DRS-S57
67,NR_112944.1,1,1461,1,1399,95.7563,0.957563,16.9,37,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,0.957563312799452,0.201652293638926,0.210588992856663,0.01,FRA-45-DRS-S57
68,NR_112946.1,1,1489,88,1483,99.597,82.2888,19.9,1.2,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,82.2887844190732,15.4118596697818,0.187289917800871,1.16,FRA-45-DRS-S57
69,NR_113015.1,1,1490,6,1447,97.1141,5.60336,20.7,1.83,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,5.60335570469799,1.1550639583164,0.20613789650155,0.08,FRA-45-DRS-S57
70,NR_113064.1,1,1490,149,1490,100,139.24,20.1,0.987,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,139.239597315436,26.5481741344168,0.190665404427119,1.96,FRA-45-DRS-S57
71,NR_113073.1,1,1481,1,1331,89.8717,0.898717,18.8,0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.898717083051992,0.301804888711008,0.335817460691963,0.01,FRA-45-DRS-S57
72,NR_113094.1,1,1494,3,1435,96.0509,2.5743,18.9,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,2.57429718875502,0.784671044700445,0.304809812995961,0.04,FRA-45-DRS-S57
73,NR_113099.1,1,1479,4,1452,98.1744,3.51589,16.5,1,28128,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,3.5158891142664,0.828850797181448,0.235744294044493,0.05,FRA-45-DRS-S57
74,NR_113104.1,1,1480,2,1415,95.6081,1.80946,16.8,6,76123,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella enoeca,1.80945945945946,0.492175125337577,0.272001189506951,0.03,FRA-45-DRS-S57
75,NR_113108.1,1,1490,2,1447,97.1141,1.88523,18.1,0,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella loescheii,1.88523489932886,0.399273322282692,0.211789693912856,0.03,FRA-45-DRS-S57
76,NR_113109.1,1,1476,7,1447,98.0352,6.6355,18.8,0.143,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella loescheii,6.63550135501355,1.11807938501012,0.16849960917653,0.09,FRA-45-DRS-S57
77,NR_113110.1,1,1405,2,1363,97.0107,1.90534,21.5,1,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa,1.90533807829182,0.381564074231534,0.200260561933248,0.03,FRA-45-DRS-S57
78,NR_113111.1,1,1491,1,1386,92.9577,0.929577,19.7,0,189722,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella marshii,0.929577464788732,0.255943620315909,0.275333288521659,0.01,FRA-45-DRS-S57
79,NR_113118.1,1,1481,7,1463,98.7846,6.20594,18,2.29,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,6.20594193112762,1.3979202000883,0.22525512091511,0.09,FRA-45-DRS-S57
80,NR_113119.1,1,1481,9,1451,97.9743,8.49021,19.7,0.444,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,8.49020931802836,1.52902283649877,0.180092478197445,0.12,FRA-45-DRS-S57
81,NR_113165.1,1,1466,13,1427,97.3397,12.2012,19.7,13.5,147207,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,12.2012278308322,2.20697587633081,0.180881457745903,0.17,FRA-45-DRS-S57
82,NR_113195.1,1,1490,139,1478,99.1946,128.259,19.5,1.71,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,128.259060402685,24.8596328409386,0.193823600164299,1.83,FRA-45-DRS-S57
83,NR_113199.1,1,1511,1,1320,87.3594,0.873594,18.8,0,1527,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna aminovalerica,0.873593646591661,0.332416783889236,0.380516485194421,0.01,FRA-45-DRS-S57
84,NR_113227.1,1,1490,9,1456,97.7181,8.24899,18.6,7.44,915438,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oryzae,8.2489932885906,1.74087344626153,0.211040715558513,0.12,FRA-45-DRS-S57
85,NR_113231.1,1,1491,22,1455,97.5855,20.4527,19.9,11.5,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,20.4527162977867,3.5560154629134,0.17386519282518,0.29,FRA-45-DRS-S57
86,NR_113270.1,1,1493,5,1444,96.718,4.51641,18.9,2,1121114,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia producta,4.51640991292699,1.19842612302192,0.265349280983498,0.07,FRA-45-DRS-S57
87,NR_113273.1,1,1469,4,1428,97.209,3.76583,20.1,0.25,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,3.76582709326072,0.752581624060198,0.199844975731097,0.05,FRA-45-DRS-S57
88,NR_113274.1,1,1478,22,1453,98.3085,20.885,20.3,0.636,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,20.8849797023004,3.75001210103135,0.179555458252052,0.29,FRA-45-DRS-S57
89,NR_113384.1,1,1469,2,1430,97.3451,1.90129,20.8,60,856,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,1.90129339686862,0.377038096921171,0.198306109694665,0.03,FRA-45-DRS-S57
90,NR_113393.1,1,1528,1,1389,90.9031,0.909031,16.1,5,2741,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,0.909031413612566,0.287658576741339,0.316445144176218,0.01,FRA-45-DRS-S57
91,NR_113410.1,1,1390,4,1376,98.9928,3.85468,20.5,5.75,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,3.85467625899281,0.534379331754417,0.138631442915013,0.05,FRA-45-DRS-S57
92,NR_113411.1,1,1493,895,1493,100,844.439,19.9,33.1,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,844.439383791025,139.011455745829,0.164619815719336,11.76,FRA-45-DRS-S57
93,NR_114042.1,1,1467,1,1420,96.7962,0.967962,15.7,0,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.967961826857532,0.176161524119248,0.181992222452772,0.01,FRA-45-DRS-S57
