index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
26,NR_040924.1,1,1418,1,883,62.2708,0.622708,34,1,185294,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella paludivivens,0.622708039492243,0.484879923242394,0.778663342194467,0.01,LAM-2-MGE-L219
27,NR_041277.1,1,1490,341,1396,93.6913,313.215,38.2,54.1,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,313.215436241611,82.4806542430178,0.263335214996853,2.03,LAM-2-MGE-L219
28,NR_041278.1,1,1490,17,1394,93.557,15.6671,39.2,1.29,470145,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,15.6671140939597,4.27047971997133,0.272576027362803,0.1,LAM-2-MGE-L219
29,NR_041342.1,1,1488,176,1395,93.75,162.073,38.6,9.78,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,162.073252688172,42.7491472046277,0.26376435652141,1.05,LAM-2-MGE-L219
30,NR_041343.1,1,1492,113,1399,93.7668,103.964,38.9,54.5,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,103.963806970509,27.8739623492347,0.268112174433372,0.67,LAM-2-MGE-L219
31,NR_041351.1,1,1493,15,1397,93.57,12.8506,37.5,5.53,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,12.8506363027461,3.9003756517641,0.303516149696852,0.09,LAM-2-MGE-L219
32,NR_041446.1,1,1456,20,1380,94.7802,18.6051,36.1,4.9,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,18.6050824175824,4.6990473839095,0.252567942374109,0.12,LAM-2-MGE-L219
33,NR_041461.1,1,1492,4,1399,93.7668,3.66421,39.2,7.5,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,3.6642091152815,0.999251486045869,0.272705911318902,0.02,LAM-2-MGE-L219
34,NR_041590.1,1,1342,307,1208,90.0149,270.077,38.8,8.41,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,270.077496274218,93.0684317617671,0.344598987496803,1.83,LAM-2-MGE-L219
35,NR_042152.1,1,1456,1,899,61.7445,0.617445,35.5,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.617445054945055,0.486177951387547,0.787402777775605,0.01,LAM-2-MGE-L219
36,NR_042745.1,1,1493,1,1371,91.8285,0.918285,41.4,1,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.91828533154722,0.274021303119872,0.298405401574011,0.01,LAM-2-MGE-L219
37,NR_042842.1,1,1506,1,656,43.5591,0.435591,43.1,1,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.435590969455511,0.495998823836608,1.13868022667368,0.01,LAM-2-MGE-L219
38,NR_042890.1,1,1362,1,1348,98.9721,0.989721,41.7,0,47735,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia,Bibersteinia trehalosi,0.989720998531571,0.100900042124333,0.101947965410491,0.01,LAM-2-MGE-L219
39,NR_043224.1,1,1455,1,1160,79.7251,0.797251,37.1,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,0.797250859106529,0.40218540161724,0.504465309787142,0.01,LAM-2-MGE-L219
40,NR_043657.1,1,1553,25,1429,92.0155,21.0992,36.8,9.8,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,21.0991629104958,7.22506059403584,0.342433518556403,0.15,LAM-2-MGE-L219
41,NR_044270.1,1,1454,7,1375,94.5667,6.2923,37.3,3.71,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa,6.29229711141678,1.71844247724203,0.273102564423425,0.04,LAM-2-MGE-L219
42,NR_044473.1,1,1399,18,1364,97.4982,16.2123,38.8,5.67,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,16.2122944960686,2.96087367421183,0.182631377374117,0.11,LAM-2-MGE-L219
43,NR_074376.1,1,1497,17,1395,93.1864,15.5124,38.1,2.24,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,15.5123580494322,4.30892784908419,0.277773877791708,0.1,LAM-2-MGE-L219
44,NR_074515.1,1,1510,8,1396,92.4503,7.25364,37.3,13.1,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,7.25364238410596,2.14730169063903,0.296030818302285,0.05,LAM-2-MGE-L219
45,NR_074616.1,1,1520,1,1369,90.0658,0.900658,39.3,25,376805,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola salanitronis,0.900657894736842,0.299219240888707,0.332222970161311,0.01,LAM-2-MGE-L219
46,NR_074799.1,1,1534,1,1366,89.0482,0.890482,31.8,1,90370,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,0.890482398956975,0.31238935995719,0.350809134827474,0.01,LAM-2-MGE-L219
47,NR_074902.1,1,1542,193,1401,90.856,172.403,40.6,1.34,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,172.402723735409,55.2582803985286,0.320518604354158,1.15,LAM-2-MGE-L219
48,NR_102980.1,1,1552,334,1423,91.6881,300.469,39,2.75,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,300.469072164948,93.0130101735769,0.309559348332914,1.99,LAM-2-MGE-L219
49,NR_104735.1,1,1511,2,1362,90.139,1.77829,35,1,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,1.77829252150893,0.608291492246983,0.342064921765981,0.01,LAM-2-MGE-L219
50,NR_104826.1,1,1530,3,1385,90.5229,2.53595,40.2,0,624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,2.5359477124183,0.929328426838091,0.36646198274801,0.02,LAM-2-MGE-L219
51,NR_104851.1,1,1449,1,1157,79.8482,0.798482,44,48,40545,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,0.79848171152519,0.401272716061823,0.502544654774055,0.01,LAM-2-MGE-L219
52,NR_104901.1,1,1515,27,1381,91.1551,23.699,39.5,4.26,621,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,23.6990099009901,7.51751580864259,0.317208011644762,0.16,LAM-2-MGE-L219
53,NR_112169.1,1,1460,1,1131,77.4658,0.774658,34.2,0,195103,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,0.774657534246575,0.41795081611719,0.539529789152163,0.01,LAM-2-MGE-L219
54,NR_112848.1,1,1525,2,1381,90.5574,1.77836,37,4.5,1236509,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,1.77836065573771,0.601335947982097,0.338140604967809,0.01,LAM-2-MGE-L219
55,NR_112899.1,1,1491,40,1356,90.9457,35.562,37,1.85,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,35.5620389000671,11.3649942763074,0.319582190105695,0.24,LAM-2-MGE-L219
56,NR_112938.1,1,1478,1,1348,91.2043,0.912043,41.4,4,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.912043301759134,0.283327779235616,0.310651674859229,0.01,LAM-2-MGE-L219
57,NR_112945.1,1,1477,1,1379,93.3649,0.933649,39.4,3,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.933649289099526,0.248978441742267,0.266672341155423,0.01,LAM-2-MGE-L219
58,NR_112946.1,1,1489,32,1396,93.7542,29.2646,38.3,6.38,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,29.2646071188717,7.8851698624818,0.269443899603796,0.19,LAM-2-MGE-L219
59,NR_113015.1,1,1490,11,1391,93.3557,10.055,36.9,2.18,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,10.055033557047,2.85530708357599,0.283967931820066,0.07,LAM-2-MGE-L219
60,NR_113064.1,1,1490,299,1397,93.7584,272.806,38.5,1.17,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,272.806040268456,76.8000506563487,0.281518879056978,1.78,LAM-2-MGE-L219
61,NR_113071.1,1,1493,3,1389,93.0342,2.74012,37,3.33,1236498,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,2.74012056262559,0.789155204758569,0.288000176168307,0.02,LAM-2-MGE-L219
62,NR_113073.1,1,1481,1,1342,90.6144,0.906144,35.9,1,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.906144496961512,0.291726089918185,0.321942130528191,0.01,LAM-2-MGE-L219
63,NR_113077.1,1,1480,6,1387,93.7162,5.57568,40.5,51.5,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,5.57567567567568,1.46159404406442,0.262137564858863,0.04,LAM-2-MGE-L219
64,NR_113094.1,1,1494,25,1401,93.7751,22.1827,35.1,7.96,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,22.1827309236948,6.6636297510212,0.300397177152942,0.15,LAM-2-MGE-L219
65,NR_113097.1,1,1480,9,1381,93.3108,7.18243,36,20.2,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella buccae,7.18243243243243,2.75071362591982,0.3829780024799,0.05,LAM-2-MGE-L219
66,NR_113098.1,1,1493,18,1396,93.503,16.3557,38,2.5,28127,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella buccalis,16.3556597454789,4.62770424347909,0.282942071154195,0.11,LAM-2-MGE-L219
67,NR_113099.1,1,1479,9,1385,93.6444,8.19202,37.6,3.22,28128,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,8.1920216362407,2.25466976769812,0.275227516212076,0.05,LAM-2-MGE-L219
68,NR_113101.1,1,1492,2,1384,92.7614,1.83646,36.2,1.5,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,1.83646112600536,0.530805870726697,0.28903735734461,0.01,LAM-2-MGE-L219
69,NR_113118.1,1,1481,385,1388,93.7205,352.357,39.4,0.182,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,352.357191087103,100.657883399578,0.285670013116591,2.29,LAM-2-MGE-L219
70,NR_113119.1,1,1481,378,1388,93.7205,345.647,39.1,0.193,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,345.646860229575,98.4528708347713,0.284836583701006,2.25,LAM-2-MGE-L219
71,NR_113122.1,1,1491,7,1398,93.7626,6.21865,37,1.14,185294,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella paludivivens,6.2186452045607,1.74339052202619,0.280348928854729,0.04,LAM-2-MGE-L219
72,NR_113164.1,1,1466,4,1362,92.9059,3.60778,38.5,1.5,147206,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,3.60777626193724,1.05593442455082,0.292682901567689,0.02,LAM-2-MGE-L219
73,NR_113165.1,1,1466,13,1364,93.0423,11.822,37.4,23.5,147207,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,11.8219645293315,3.34526640680968,0.28297043173406,0.08,LAM-2-MGE-L219
74,NR_113172.1,1,1502,117,1381,91.9441,104.282,38.2,49.3,1437609,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium callitrichos,104.282290279627,32.2785832194948,0.309530823814299,0.7,LAM-2-MGE-L219
75,NR_113174.1,1,1437,3,1300,90.4662,2.69868,40.8,1,762211,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium stellenboschense,2.69867780097425,0.888069911103208,0.329075931473778,0.02,LAM-2-MGE-L219
76,NR_113195.1,1,1490,35,1397,93.7584,30.7302,37.9,1.63,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,30.7302013422819,8.76265432229641,0.285147963226646,0.21,LAM-2-MGE-L219
77,NR_113204.1,1,1474,2,1369,92.8765,1.8175,39.1,15,1502,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,1.81750339213026,0.540239827864463,0.29724281682427,0.01,LAM-2-MGE-L219
78,NR_113208.1,1,1489,2,1386,93.0826,1.84218,41.7,4.5,871327,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides chinchillae,1.84217595701813,0.521004606182596,0.282820218230363,0.01,LAM-2-MGE-L219
79,NR_113227.1,1,1490,48,1397,93.7584,43.5477,38.7,14.2,915438,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oryzae,43.5476510067114,12.1779705317296,0.279647013104169,0.29,LAM-2-MGE-L219
80,NR_113231.1,1,1491,12,1389,93.159,11.0382,39,22.2,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,11.0382293762575,3.06800122126116,0.277943238601312,0.07,LAM-2-MGE-L219
81,NR_113260.1,1,1470,1,1382,94.0136,0.940136,39.3,1,1305,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.940136054421769,0.237315329356091,0.252426580429416,0.01,LAM-2-MGE-L219
82,NR_113273.1,1,1469,17,1365,92.9204,14.4935,37.4,2.06,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,14.4935330156569,4.3061634874546,0.297109302666423,0.1,LAM-2-MGE-L219
83,NR_113274.1,1,1478,2,1369,92.6252,1.82476,40.1,5.5,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,1.82476319350474,0.540576729508342,0.296244866968235,0.01,LAM-2-MGE-L219
84,NR_113313.1,1,1429,93,1376,96.2911,87.1861,38.1,46,1437610,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium reuteri,87.186144156753,17.6290457274158,0.202200084634094,0.55,LAM-2-MGE-L219
85,NR_113384.1,1,1469,29,1367,93.0565,26.3867,38.8,59.3,856,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,26.3866575901974,7.38860869718292,0.280013058566682,0.17,LAM-2-MGE-L219
86,NR_113411.1,1,1493,3668,1412,94.5747,3388.13,38.5,44.3,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,3388.13127930342,885.209120969744,0.261267657005232,21.86,LAM-2-MGE-L219
87,NR_114079.1,1,1467,4,1131,77.0961,2.58214,40.7,0,564,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,2.58214042263122,1.5999769948621,0.619632062160163,0.02,LAM-2-MGE-L219
88,NR_114789.1,1,1505,2,1288,85.5814,1.70299,38.6,1,1535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,1.70299003322259,0.705335170463766,0.414174573370257,0.01,LAM-2-MGE-L219
89,NR_114807.1,1,1456,2,1092,75,1.48146,38.5,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,1.48145604395604,0.866124326681388,0.584643959039453,0.01,LAM-2-MGE-L219
