index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
21,NR_029097.1,1,1374,373,1322,96.2154,348.798,34.3,1.55,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,348.797671033479,75.5290047292277,0.216541023641119,2.17,JAR-21-MGE-S185
23,NR_029207.1,1,1426,31,1397,97.9663,28.8843,31.5,2.16,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,28.8842917251052,5.47670717657925,0.189608498235014,0.18,JAR-21-MGE-S185
24,NR_029356.1,1,1550,35,1481,95.5484,32.1019,35.4,43.2,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,32.101935483871,8.25051181750794,0.257009793744469,0.2,JAR-21-MGE-S185
25,NR_037088.1,1,1453,3,1446,99.5182,2.86786,27.2,6.33,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,2.86785960082588,0.410459867208167,0.143124114963635,0.02,JAR-21-MGE-S185
26,NR_040877.1,1,1494,8,1474,98.6613,7.42236,29.2,0.75,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,7.42235609103079,1.37786863437089,0.185637635472099,0.05,JAR-21-MGE-S185
27,NR_041277.1,1,1490,16,1450,97.3154,14.9919,31,43.2,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,14.9919463087248,2.6854210975672,0.179124247263637,0.09,JAR-21-MGE-S185
28,NR_041342.1,1,1488,26,1470,98.7903,24.9556,34.1,42.2,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,24.9556451612903,4.17401193609536,0.16725722413179,0.15,JAR-21-MGE-S185
29,NR_041343.1,1,1492,409,1492,100,388.761,34.4,53.2,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,388.76072386059,67.706132968846,0.174158881834795,2.38,JAR-21-MGE-S185
30,NR_041351.1,1,1493,21,1474,98.7274,18.9062,28.3,2.19,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,18.9062290689886,3.9193334011567,0.207303814359548,0.12,JAR-21-MGE-S185
31,NR_041446.1,1,1456,39,1450,99.5879,36.5975,28.2,5.72,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,36.5975274725275,5.26873362582161,0.143964196209065,0.23,JAR-21-MGE-S185
32,NR_041508.1,1,1461,6,1374,94.0452,5.51061,35,1.17,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,5.51060917180014,1.47793950370127,0.268198933661353,0.03,JAR-21-MGE-S185
33,NR_041590.1,1,1342,1539,1309,97.541,1447.5,35.5,6.66,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1447.5044709389,313.150810126771,0.216338406142298,8.94,JAR-21-MGE-S185
34,NR_041668.1,1,1484,9,1454,97.9784,8.51685,35,0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,8.51684636118598,1.37175506665477,0.161063732804468,0.05,JAR-21-MGE-S185
35,NR_042152.1,1,1456,3,1347,92.5137,2.3908,30.6,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,2.3907967032967,1.01556162439193,0.424779582049598,0.02,JAR-21-MGE-S185
36,NR_042499.1,1,1368,1,1365,99.7807,0.997807,37.1,31,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.99780701754386,0.0467950210607159,0.0468978672608493,0.01,JAR-21-MGE-S185
37,NR_043224.1,1,1455,14,1448,99.5189,13.2893,31.7,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,13.2893470790378,1.88478029318899,0.141826402905978,0.08,JAR-21-MGE-S185
38,NR_043656.1,1,1540,5,1482,96.2338,4.42857,21,1,349094,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,4.42857142857143,1.17454672582191,0.265220228411398,0.03,JAR-21-MGE-S185
39,NR_043657.1,1,1553,801,1532,98.6478,742.908,34.1,12.8,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,742.90792015454,164.451070325805,0.221361309880229,4.65,JAR-21-MGE-S185
40,NR_043681.1,1,1420,1,1399,98.5211,0.985211,31.2,1,358743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,0.985211267605634,0.120748886541156,0.122561414502103,0.01,JAR-21-MGE-S185
41,NR_044473.1,1,1399,28,1398,99.9285,26.2037,30.4,4.79,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,26.2037169406719,2.74642968544653,0.104810691233795,0.16,JAR-21-MGE-S185
42,NR_044650.1,1,1377,1,912,66.2309,0.662309,36.8,1,39029,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,0.662309368191721,0.473094292350187,0.714310132199789,0.01,JAR-21-MGE-S185
43,NR_074515.1,1,1510,30,1474,97.6159,28.2748,32.6,22.9,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,28.2748344370861,5.70810543581736,0.201879358428018,0.17,JAR-21-MGE-S185
44,NR_074902.1,1,1542,108,1504,97.5357,101.658,37.1,5.63,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,101.658236057069,23.1622229636219,0.227844037650025,0.63,JAR-21-MGE-S185
45,NR_102980.1,1,1552,2391,1526,98.3247,2249.39,35.9,1.52,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,2249.38659793814,486.812401919165,0.216420068637997,13.89,JAR-21-MGE-S185
46,NR_104735.1,1,1511,2,1413,93.5142,1.8041,29.7,10,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,1.80410324288551,0.536122057797501,0.297168169234051,0.01,JAR-21-MGE-S185
47,NR_104803.1,1,1521,6,1453,95.5293,5.67982,36.9,5.33,39482,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,5.67981591058514,1.25422190925998,0.220820873247416,0.03,JAR-21-MGE-S185
48,NR_104826.1,1,1530,35,1484,96.9935,33.1575,36.1,0.114,624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,33.1575163398693,6.91114485400186,0.208433731379686,0.2,JAR-21-MGE-S185
49,NR_104899.1,1,1480,1,1410,95.2703,0.952703,24.7,3,384636,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella xylanolytica,0.952702702702703,0.212345778566253,0.222887767573088,0.01,JAR-21-MGE-S185
50,NR_104901.1,1,1515,7,1464,96.6337,6.61518,31.4,2.14,621,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,6.61518151815182,1.31213491496153,0.19835206507351,0.04,JAR-21-MGE-S185
51,NR_112143.1,1,1397,4,1396,99.9284,3.67215,27,5,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,3.67215461703651,0.592362333094847,0.161311925796004,0.02,JAR-21-MGE-S185
52,NR_112901.1,1,1469,11,1457,99.1831,10.6324,32.1,0,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,10.6324029952349,1.51861689937768,0.142829132798887,0.06,JAR-21-MGE-S185
53,NR_112938.1,1,1478,1,992,67.1177,0.671177,37.2,0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.671177266576455,0.469944429475402,0.700179301174036,0.01,JAR-21-MGE-S185
54,NR_112946.1,1,1489,176,1489,100,167.134,33.9,1.72,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,167.134318334453,31.5097605667919,0.188529566403817,1.02,JAR-21-MGE-S185
55,NR_112947.1,1,1465,1,1437,98.0887,0.980887,35.9,37,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.980887372013652,0.136967664048113,0.139636484224415,0.01,JAR-21-MGE-S185
56,NR_113015.1,1,1490,28,1471,98.7248,26.1114,30.8,1.68,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,26.1114093959732,5.00580630230983,0.191709540699163,0.16,JAR-21-MGE-S185
57,NR_113064.1,1,1490,562,1490,100,533.147,34.7,1.01,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,533.146979865772,103.352867331459,0.193854361432339,3.27,JAR-21-MGE-S185
58,NR_113073.1,1,1481,23,1462,98.7171,21.9737,31.4,0.478,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,21.9736664415935,3.20746310791934,0.145968498996053,0.13,JAR-21-MGE-S185
59,NR_113077.1,1,1480,3,1453,98.1757,2.9277,35.7,48.3,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,2.9277027027027,0.421902216374846,0.144106919047951,0.02,JAR-21-MGE-S185
60,NR_113078.1,1,1488,1,1416,95.1613,0.951613,34,0,454155,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,0.951612903225807,0.214654958476527,0.225569617382113,0.01,JAR-21-MGE-S185
61,NR_113094.1,1,1494,16,1491,99.7992,14.8153,29.6,1.06,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,14.8152610441767,3.02778073196843,0.204369043713781,0.09,JAR-21-MGE-S185
62,NR_113097.1,1,1480,5,1436,97.027,4.62973,32.5,3.2,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella buccae,4.62972972972973,0.977464774120433,0.21112782628404,0.03,JAR-21-MGE-S185
63,NR_113122.1,1,1491,2,1436,96.3112,1.81556,21,13.5,185294,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella paludivivens,1.81556002682763,0.473654227363231,0.260886018839519,0.01,JAR-21-MGE-S185
64,NR_113165.1,1,1466,4,1426,97.2715,3.81924,27.9,9.25,147207,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,3.81923601637108,0.700607997457389,0.183441922534833,0.02,JAR-21-MGE-S185
65,NR_113195.1,1,1490,155,1490,100,145.535,33,1.68,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,145.534899328859,27.4890378692751,0.188882790286331,0.9,JAR-21-MGE-S185
66,NR_113231.1,1,1491,128,1483,99.4634,122.607,34.7,20.9,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,122.60697518444,20.2935452338862,0.165517053196674,0.74,JAR-21-MGE-S185
67,NR_113274.1,1,1478,9,1437,97.226,8.31394,32.3,0,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,8.31393775372125,1.57036124816712,0.188882969139892,0.05,JAR-21-MGE-S185
68,NR_113308.1,1,1184,1,995,84.0372,0.840372,11.7,1,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,0.840371621621622,0.366415822438977,0.436016415846984,0.01,JAR-21-MGE-S185
70,NR_113393.1,1,1528,7,1483,97.055,6.66099,32.7,9.29,2741,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,6.66099476439791,1.27758246445236,0.191800550764709,0.04,JAR-21-MGE-S185
71,NR_113410.1,1,1390,21,1380,99.2806,20.4288,34.5,5.14,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,20.4287769784173,2.26890092117536,0.111063962545209,0.12,JAR-21-MGE-S185
72,NR_113411.1,1,1493,1076,1493,100,1032.65,34,42.3,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,1032.65438713999,167.204634669826,0.161917323697148,6.25,JAR-21-MGE-S185
73,NR_114807.1,1,1456,4,1358,93.2692,3.2033,33.2,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,3.2032967032967,1.40245836584207,0.43781719139495,0.02,JAR-21-MGE-S185
74,NR_115211.1,1,1485,3,1448,97.5084,2.81481,29.8,6.33,253257,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,2.81481481481482,0.569954172552516,0.202483719196289,0.02,JAR-21-MGE-S185
75,NR_116050.1,1,1454,1,1399,96.2173,0.962173,31.9,1,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa,0.962173314993122,0.190842541519336,0.198345286182355,0.01,JAR-21-MGE-S185
76,NR_116860.1,1,1455,15,1453,99.8625,14.4502,32.2,0.867,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,14.4501718213058,1.97615382642593,0.13675642413554,0.09,JAR-21-MGE-S185
77,NR_117373.1,1,1327,5,1278,96.3075,4.63527,30.4,1,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,4.63526752072344,1.03026211722486,0.222265945302778,0.03,JAR-21-MGE-S185
78,NR_117867.1,1,1372,1,1280,93.2945,0.932945,26.5,1,871664,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia stercoris,0.932944606413994,0.250209108448244,0.268192888117961,0.01,JAR-21-MGE-S185
79,NR_118128.1,1,1310,9,1300,99.2366,8.51374,30.1,2.67,1531,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,8.51374045801527,1.08227354268861,0.127120805247206,0.05,JAR-21-MGE-S185
80,NR_119085.1,1,1503,1,1159,77.1124,0.771124,25.3,1,29364,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,[Clostridium] polysaccharolyticum,0.771124417831005,0.420248800613027,0.544981835480052,0.01,JAR-21-MGE-S185
81,NR_121773.2,1,1532,1,1348,87.9896,0.879896,29.6,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.879895561357702,0.325189773554118,0.369577695166846,0.01,JAR-21-MGE-S185
82,NR_125570.1,1,1395,495,1365,97.8495,457.457,35.6,1.14,796943,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium parvum,457.457347670251,119.399694707566,0.261007272734054,2.88,JAR-21-MGE-S185
83,NR_125571.1,1,1436,58,1436,100,55.1372,33.1,14.6,796944,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,55.1371866295265,7.12975676457055,0.129309404422033,0.34,JAR-21-MGE-S185
84,NR_133027.1,1,1519,703,1519,100,671.105,35.5,1.19,1232428,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,671.105332455563,110.491479431141,0.164641039323669,4.08,JAR-21-MGE-S185
85,NR_134080.1,1,1566,889,1529,97.6373,831.485,35.1,0.944,879612,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,831.485312899106,195.597329019633,0.235238465412758,5.17,JAR-21-MGE-S185
86,NR_134772.1,1,1433,1,1336,93.231,0.93231,30.3,1,1337051,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Murimonas,Murimonas intestini,0.932309839497558,0.251301159264199,0.269546827264668,0.01,JAR-21-MGE-S185
87,NR_136472.1,1,1504,21,1500,99.734,20.1755,36.5,9.29,1499973,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae,20.1755319148936,3.2362776041079,0.16040606105254,0.12,JAR-21-MGE-S185
88,NR_144607.1,1,1378,5,1335,96.8795,4.55225,27.4,2.2,1796615,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia caecimuris,4.5522496371553,0.978615960603406,0.214974142150724,0.03,JAR-21-MGE-S185
89,NR_144744.1,1,1491,138,1490,99.9329,129.718,32.9,4.14,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,129.717639168343,24.2650372126811,0.187060428853402,0.8,JAR-21-MGE-S185
90,NR_144746.1,1,1494,1,776,51.9411,0.519411,9.68,1,1841864,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla,Marseilla massiliensis,0.519410977242303,0.499790365738656,0.962225265996846,0.01,JAR-21-MGE-S185
91,NR_144750.1,1,1493,329,1492,99.933,308.542,33.2,40.9,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,308.541862022773,64.0592712806907,0.20761938383571,1.91,JAR-21-MGE-S185
